"university_id","survey_year","non_teaching_staff_count_id"
"0785","2015","515055"
"0785","2015","515056"
"0785","2015","515057"
"0088","2015","515277"
"0088","2015","515278"
"0088","2015","515279"
"0088","2015","515280"
"0088","2015","515281"
"0088","2015","515282"
"0088","2015","515283"
"0088","2015","515284"
"0590","2015","515639"
"0590","2015","515640"
"0287","2015","515641"
"0287","2015","515642"
"0287","2015","515643"
"0287","2015","515644"
"0287","2015","515645"
"0620","2015","515659"
"0620","2015","515660"
"0620","2015","515661"
"0620","2015","515662"
"0620","2015","515663"
"0563","2015","515714"
"0563","2015","515715"
"0563","2015","515716"
"0563","2015","515717"
"0563","2015","515718"
"0701","2015","516256"
"0701","2015","516257"
"0701","2015","516258"
"0701","2015","516259"
"0257","2015","516295"
"0257","2015","516296"
"0257","2015","516297"
"0257","2015","516298"
"0257","2015","516299"
"0257","2015","516300"
"0257","2015","516301"
"0257","2015","516302"
"0568","2015","516388"
"0568","2015","516389"
"0568","2015","516390"
"0568","2015","516391"
"0568","2015","516392"
"0568","2015","516393"
"0568","2015","516394"
"0568","2015","516395"
"0535","2015","516569"
"0535","2015","516570"
"0535","2015","516571"
"0535","2015","516572"
"0535","2015","516573"
"0337","2015","516748"
"0337","2015","516749"
"0337","2015","516750"
"0337","2015","516751"
"0337","2015","516752"
"0337","2015","516753"
"0337","2015","516754"
"0337","2015","516755"
"0673","2015","516756"
"0747","2015","516757"
"0747","2015","516758"
"0747","2015","516759"
"0747","2015","516760"
"0747","2015","516761"
"0747","2015","516762"
"0747","2015","516763"
"0747","2015","516764"
"0747","2015","516765"
"0747","2015","516766"
"0747","2015","516767"
"0747","2015","516768"
"0747","2015","516769"
"0509","2015","516934"
"0509","2015","516935"
"0509","2015","516936"
"0509","2015","516937"
"0289","2015","517245"
"0289","2015","517246"
"0359","2015","517296"
"0359","2015","517297"
"0359","2015","517298"
"0359","2015","517299"
"0359","2015","517300"
"0359","2015","517301"
"0359","2015","517302"
"0359","2015","517303"
"0359","2015","517304"
"0581","2015","517412"
"0581","2015","517413"
"0581","2015","517414"
"0581","2015","517415"
"0581","2015","517416"
"0581","2015","517417"
"0581","2015","517418"
"0581","2015","517419"
"0256","2015","517449"
"0256","2015","517450"
"0256","2015","517451"
"0256","2015","517452"
"0082","2015","517491"
"0082","2015","517492"
"0082","2015","517493"
"0466","2015","517544"
"0466","2015","517545"
"0466","2015","517546"
"0466","2015","517547"
"0466","2015","517548"
"0095","2015","517811"
"0295","2015","517812"
"0295","2015","517813"
"0295","2015","517814"
"0295","2015","517815"
"0764","2015","517871"
"0764","2015","517872"
"0764","2015","517873"
"0121","2015","517896"
"0121","2015","517897"
"0121","2015","517898"
"0121","2015","517899"
"0510","2015","518048"
"0510","2015","518049"
"0510","2015","518050"
"0510","2015","518051"
"0763","2015","518417"
"0347","2015","518439"
"0347","2015","518440"
"0347","2015","518441"
"0347","2015","518442"
"0347","2015","518443"
"0347","2015","518444"
"0347","2015","518445"
"0347","2015","518446"
"0347","2015","518447"
"0347","2015","518448"
"0347","2015","518449"
"0347","2015","518450"
"0347","2015","518451"
"0347","2015","518452"
"0347","2015","518453"
"0347","2015","518454"
"0707","2015","518524"
"0603","2015","518527"
"0230","2015","518819"
"0230","2015","518820"
"0230","2015","518821"
"0230","2015","518822"
"0809","2015","518832"
"0809","2015","518833"
"0809","2015","518834"
"0809","2015","518835"
"0139","2015","518873"
"0139","2015","518874"
"0139","2015","518875"
"0139","2015","518876"
"0139","2015","518877"
"0139","2015","518878"
"0491","2015","519073"
"0491","2015","519074"
"0491","2015","519075"
"0491","2015","519076"
"0491","2015","519077"
"0491","2015","519078"
"0491","2015","519079"
"0491","2015","519080"
"0491","2015","519081"
"0491","2015","519082"
"0491","2015","519083"
"0324","2015","519145"
"0324","2015","519146"
"0324","2015","519147"
"0324","2015","519148"
"0324","2015","519149"
"0324","2015","519150"
"0324","2015","519151"
"0324","2015","519152"
"0324","2015","519153"
"0324","2015","519154"
"0324","2015","519155"
"0324","2015","519156"
"0324","2015","519157"
"0324","2015","519158"
"0324","2015","519159"
"0324","2015","519160"
"0242","2015","519301"
"0242","2015","519302"
"0242","2015","519303"
"0242","2015","519304"
"0725","2015","519351"
"0725","2015","519352"
"0725","2015","519353"
"0725","2015","519354"
"0725","2015","519355"
"0725","2015","519356"
"0725","2015","519357"
"0725","2015","519358"
"0018","2015","519541"
"0018","2015","519542"
"0018","2015","519543"
"0018","2015","519544"
"0018","2015","519545"
"0604","2015","520151"
"0604","2015","520152"
"0604","2015","520153"
"0604","2015","520154"
"0604","2015","520155"
"0604","2015","520156"
"0604","2015","520157"
"0604","2015","520158"
"0650","2015","520408"
"0650","2015","520409"
"0650","2015","520410"
"0650","2015","520411"
"0650","2015","520412"
"0650","2015","520413"
"0650","2015","520414"
"0650","2015","520415"
"0653","2015","520446"
"0653","2015","520447"
"0653","2015","520448"
"0653","2015","520449"
"0653","2015","520450"
"0653","2015","520451"
"0462","2015","520500"
"0462","2015","520501"
"0462","2015","520502"
"0462","2015","520503"
"0462","2015","520504"
"0462","2015","520505"
"0028","2015","520613"
"0028","2015","520614"
"0377","2015","520726"
"0377","2015","520727"
"0377","2015","520728"
"0377","2015","520729"
"0377","2015","520730"
"0377","2015","520731"
"0377","2015","520732"
"0570","2015","520836"
"0570","2015","520837"
"0570","2015","520838"
"0149","2015","520892"
"0149","2015","520893"
"0149","2015","520894"
"0149","2015","520895"
"0480","2015","520915"
"0480","2015","520916"
"0480","2015","520917"
"0480","2015","520918"
"0480","2015","520919"
"0626","2015","521344"
"0626","2015","521345"
"0626","2015","521346"
"0626","2015","521347"
"0626","2015","521348"
"0626","2015","521349"
"0224","2015","521356"
"0224","2015","521357"
"0224","2015","521358"
"0224","2015","521359"
"0224","2015","521360"
"0575","2015","521643"
"0575","2015","521644"
"0575","2015","521645"
"0575","2015","521646"
"0285","2015","521690"
"0285","2015","521691"
"0285","2015","521692"
"0285","2015","521693"
"0285","2015","521694"
"0285","2015","521695"
"0285","2015","521696"
"0607","2015","521725"
"0607","2015","521726"
"0607","2015","521727"
"0607","2015","521728"
"0607","2015","521729"
"0177","2015","521885"
"0177","2015","521886"
"0177","2015","521887"
"0177","2015","521888"
"0177","2015","521889"
"0177","2015","521890"
"0177","2015","521891"
"0177","2015","521892"
"0190","2015","522287"
"0190","2015","522288"
"0190","2015","522289"
"0190","2015","522290"
"0190","2015","522291"
"0190","2015","522292"
"0227","2015","522364"
"0227","2015","522365"
"0422","2015","522549"
"0102","2015","522934"
"0102","2015","522935"
"0102","2015","522936"
"0238","2015","523234"
"0238","2015","523235"
"0238","2015","523236"
"0238","2015","523237"
"0238","2015","523238"
"0238","2015","523239"
"0238","2015","523240"
"0238","2015","523241"
"0426","2015","523305"
"0426","2015","523306"
"0426","2015","523307"
"0426","2015","523308"
"0426","2015","523309"
"0426","2015","523310"
"0657","2015","523373"
"0657","2015","523374"
"0657","2015","523375"
"0657","2015","523376"
"0657","2015","523377"
"0657","2015","523378"
"0657","2015","523379"
"0657","2015","523380"
"0657","2015","523381"
"0406","2015","523460"
"0406","2015","523461"
"0406","2015","523462"
"0406","2015","523463"
"0406","2015","523464"
"0406","2015","523465"
"0718","2015","523477"
"0718","2015","523478"
"0718","2015","523479"
"0718","2015","523480"
"0375","2015","523558"
"0375","2015","523559"
"0375","2015","523560"
"0375","2015","523561"
"0375","2015","523562"
"0375","2015","523563"
"0375","2015","523564"
"0375","2015","523565"
"0375","2015","523566"
"0484","2015","523659"
"0484","2015","523660"
"0484","2015","523661"
"0484","2015","523662"
"0484","2015","523663"
"0638","2015","523752"
"0638","2015","523753"
"0638","2015","523754"
"0638","2015","523755"
"0252","2015","523965"
"0252","2015","523966"
"0252","2015","523967"
"0252","2015","523968"
"0252","2015","523969"
"0252","2015","523970"
"0485","2015","523999"
"0485","2015","524000"
"0485","2015","524001"
"0485","2015","524002"
"0485","2015","524003"
"0485","2015","524004"
"0515","2015","524320"
"0515","2015","524321"
"0515","2015","524322"
"0515","2015","524323"
"0515","2015","524324"
"0515","2015","524325"
"0515","2015","524326"
"0473","2015","524331"
"0473","2015","524332"
"0473","2015","524333"
"0473","2015","524334"
"0473","2015","524335"
"0273","2015","524440"
"0273","2015","524441"
"0273","2015","524442"
"0273","2015","524443"
"0273","2015","524444"
"0273","2015","524445"
"0521","2015","524601"
"0521","2015","524602"
"0521","2015","524603"
"0521","2015","524604"
"0521","2015","524605"
"0521","2015","524606"
"0521","2015","524607"
"0521","2015","524608"
"0521","2015","524609"
"0633","2015","524610"
"0633","2015","524611"
"0633","2015","524612"
"0074","2015","524629"
"0074","2015","524630"
"0074","2015","524631"
"0629","2015","525080"
"0421","2015","525239"
"0421","2015","525240"
"0421","2015","525241"
"0421","2015","525242"
"0421","2015","525243"
"0421","2015","525244"
"0421","2015","525245"
"0421","2015","525246"
"0021","2015","525779"
"0021","2015","525780"
"0021","2015","525781"
"0021","2015","525782"
"0298","2015","525929"
"0298","2015","525930"
"0298","2015","525931"
"0298","2015","525932"
"0598","2015","526068"
"0598","2015","526069"
"0598","2015","526070"
"0325","2015","526114"
"0325","2015","526115"
"0325","2015","526116"
"0325","2015","526117"
"0648","2015","526127"
"0648","2015","526128"
"0648","2015","526129"
"0648","2015","526130"
"0648","2015","526131"
"0648","2015","526132"
"0648","2015","526133"
"0648","2015","526134"
"0496","2015","526148"
"0496","2015","526149"
"0496","2015","526150"
"0241","2015","526265"
"0241","2015","526266"
"0241","2015","526267"
"0241","2015","526268"
"0001","2015","526506"
"0001","2015","526507"
"0001","2015","526508"
"0001","2015","526509"
"0270","2015","526550"
"0270","2015","526551"
"0379","2015","588289"
"0270","2015","526553"
"0270","2015","526554"
"0415","2015","526872"
"0415","2015","526873"
"0415","2015","526874"
"0415","2015","526875"
"0415","2015","526876"
"0415","2015","526877"
"0415","2015","526878"
"0415","2015","526879"
"0415","2015","526880"
"0251","2015","527212"
"0251","2015","527213"
"0251","2015","527214"
"0251","2015","527215"
"0251","2015","527216"
"0251","2015","527217"
"0251","2015","527218"
"0235","2015","527884"
"0235","2015","527885"
"0235","2015","527886"
"0235","2015","527887"
"0560","2015","528009"
"0560","2015","528010"
"0560","2015","528011"
"0560","2015","528012"
"0560","2015","528013"
"0560","2015","528014"
"0560","2015","528015"
"0560","2015","528016"
"0560","2015","528017"
"0560","2015","528018"
"0560","2015","528019"
"0560","2015","528020"
"0560","2015","528021"
"0560","2015","528022"
"0255","2015","528032"
"0255","2015","528033"
"0255","2015","528034"
"0255","2015","528035"
"0255","2015","528036"
"0255","2015","528037"
"0634","2015","528177"
"0634","2015","528178"
"0634","2015","528179"
"0634","2015","528180"
"0634","2015","528181"
"0634","2015","528182"
"0436","2015","528239"
"0436","2015","528240"
"0436","2015","528241"
"0436","2015","528242"
"0436","2015","528243"
"0436","2015","528244"
"0436","2015","528245"
"0436","2015","528246"
"0436","2015","528247"
"0436","2015","528248"
"0436","2015","528249"
"0436","2015","528250"
"0436","2015","528251"
"0436","2015","528252"
"0436","2015","528253"
"0520","2015","528805"
"0520","2015","528806"
"0520","2015","528807"
"0253","2015","528909"
"0253","2015","528910"
"0253","2015","528911"
"0253","2015","528912"
"0253","2015","528913"
"0253","2015","528914"
"0253","2015","528915"
"0737","2015","529004"
"0737","2015","529005"
"0737","2015","529006"
"0737","2015","529007"
"0294","2015","529052"
"0294","2015","529053"
"0294","2015","529054"
"0294","2015","529055"
"0294","2015","529056"
"0108","2015","529118"
"0108","2015","529119"
"0108","2015","529120"
"0108","2015","529121"
"0108","2015","529122"
"0108","2015","529123"
"0108","2015","529124"
"0005","2015","529202"
"0005","2015","529203"
"0005","2015","529204"
"0005","2015","529205"
"0005","2015","529206"
"0262","2015","529348"
"0262","2015","529349"
"0262","2015","529350"
"0262","2015","529351"
"0262","2015","529352"
"0262","2015","529353"
"0262","2015","529354"
"0262","2015","529355"
"0262","2015","529356"
"0262","2015","529357"
"0262","2015","529358"
"0262","2015","529359"
"0477","2015","529411"
"0477","2015","529412"
"0477","2015","529413"
"0477","2015","529414"
"0477","2015","529415"
"0477","2015","529416"
"0477","2015","529417"
"0477","2015","529418"
"0034","2015","529659"
"0034","2015","529660"
"0034","2015","529661"
"0034","2015","529662"
"0034","2015","529663"
"0034","2015","529664"
"0579","2015","529775"
"0579","2015","529776"
"0579","2015","529777"
"0579","2015","529778"
"0579","2015","529779"
"0579","2015","529780"
"0579","2015","529781"
"0579","2015","529782"
"0579","2015","529783"
"0574","2015","529815"
"0574","2015","529816"
"0574","2015","529817"
"0574","2015","529818"
"0574","2015","529819"
"0574","2015","529820"
"0254","2015","529856"
"0254","2015","529857"
"0254","2015","529858"
"0254","2015","529859"
"0254","2015","529860"
"0150","2015","529910"
"0150","2015","529911"
"0150","2015","529912"
"0150","2015","529913"
"0150","2015","529914"
"0150","2015","529915"
"0150","2015","529916"
"0551","2015","529975"
"0551","2015","529976"
"0551","2015","529977"
"0551","2015","529978"
"0551","2015","529979"
"0551","2015","529980"
"0551","2015","529981"
"0002","2015","530125"
"0002","2015","530126"
"0002","2015","530127"
"0615","2015","530529"
"0615","2015","530530"
"0615","2015","530531"
"0615","2015","530532"
"0615","2015","530533"
"0814","2015","530609"
"0221","2015","530724"
"0221","2015","530725"
"0221","2015","530726"
"0202","2015","531030"
"0202","2015","531031"
"0202","2015","531032"
"0202","2015","531033"
"0202","2015","531034"
"0202","2015","531035"
"0202","2015","531036"
"0202","2015","531037"
"0202","2015","531038"
"0202","2015","531039"
"0202","2015","531040"
"0461","2015","531060"
"0461","2015","531061"
"0461","2015","531062"
"0573","2015","531294"
"0573","2015","531295"
"0573","2015","531296"
"0573","2015","531297"
"0573","2015","531298"
"0573","2015","531299"
"0573","2015","531300"
"0573","2015","531301"
"0773","2015","531390"
"0773","2015","531391"
"0773","2015","531392"
"0773","2015","531393"
"0773","2015","531394"
"0773","2015","531395"
"0773","2015","531396"
"0773","2015","531397"
"0587","2015","531681"
"0587","2015","531682"
"0587","2015","531683"
"0587","2015","531684"
"0587","2015","531685"
"0587","2015","531686"
"0587","2015","531687"
"0587","2015","531688"
"0587","2015","531689"
"0513","2015","531937"
"0513","2015","531938"
"0513","2015","531939"
"0513","2015","531940"
"0513","2015","531941"
"0513","2015","531942"
"0513","2015","531943"
"0513","2015","531944"
"0513","2015","531945"
"0178","2015","531988"
"0178","2015","531989"
"0178","2015","531990"
"0178","2015","531991"
"0178","2015","531992"
"0178","2015","531993"
"0178","2015","531994"
"0529","2015","532221"
"0529","2015","532222"
"0529","2015","532223"
"0529","2015","532224"
"0529","2015","532225"
"0529","2015","532226"
"0529","2015","532227"
"0529","2015","532228"
"0529","2015","532229"
"0529","2015","532230"
"0529","2015","532231"
"0229","2015","532551"
"0774","2015","532855"
"0774","2015","532856"
"0774","2015","532857"
"0774","2015","532858"
"0774","2015","532859"
"0774","2015","532860"
"0079","2015","532938"
"0621","2015","532944"
"0621","2015","532945"
"0621","2015","532946"
"0621","2015","532947"
"0621","2015","532948"
"0621","2015","532949"
"0369","2015","533035"
"0369","2015","533036"
"0369","2015","533037"
"0369","2015","533038"
"0361","2015","533236"
"0361","2015","533237"
"0361","2015","533238"
"0361","2015","533239"
"0361","2015","533240"
"0639","2015","533306"
"0639","2015","533307"
"0639","2015","533308"
"0639","2015","533309"
"0639","2015","533310"
"0639","2015","533311"
"0639","2015","533312"
"0639","2015","533313"
"0585","2015","533521"
"0585","2015","533522"
"0585","2015","533523"
"0585","2015","533524"
"0585","2015","533525"
"0585","2015","533526"
"0585","2015","533527"
"0243","2015","533848"
"0243","2015","533849"
"0243","2015","533850"
"0243","2015","533851"
"0243","2015","533852"
"0243","2015","533853"
"0727","2015","534011"
"0727","2015","534012"
"0727","2015","534013"
"0727","2015","534014"
"0727","2015","534015"
"0727","2015","534016"
"0727","2015","534017"
"0164","2015","534193"
"0164","2015","534194"
"0201","2015","534215"
"0201","2015","534216"
"0201","2015","534217"
"0201","2015","534218"
"0201","2015","534219"
"0201","2015","534220"
"0201","2015","534221"
"0201","2015","534222"
"0201","2015","534223"
"0033","2015","534520"
"0033","2015","534521"
"0033","2015","534522"
"0033","2015","534523"
"0033","2015","534524"
"0033","2015","534525"
"0033","2015","534526"
"0033","2015","534527"
"0033","2015","534528"
"0033","2015","534529"
"0089","2015","534656"
"0089","2015","534657"
"0089","2015","534658"
"0089","2015","534659"
"0089","2015","534660"
"0089","2015","534661"
"0089","2015","534662"
"0097","2015","534737"
"0097","2015","534738"
"0097","2015","534739"
"0097","2015","534740"
"0097","2015","534741"
"0097","2015","534742"
"0097","2015","534743"
"0097","2015","534744"
"0097","2015","534745"
"0384","2015","534764"
"0384","2015","534765"
"0384","2015","534766"
"0384","2015","534767"
"0384","2015","534768"
"0384","2015","534769"
"0384","2015","534770"
"0384","2015","534771"
"0384","2015","534772"
"0384","2015","534773"
"0030","2015","534956"
"0030","2015","534957"
"0030","2015","534958"
"0030","2015","534959"
"0030","2015","534960"
"0030","2015","534961"
"0030","2015","534962"
"0030","2015","534963"
"0030","2015","534964"
"0080","2015","535078"
"0080","2015","535079"
"0036","2015","535762"
"0036","2015","535763"
"0036","2015","535764"
"0036","2015","535765"
"0036","2015","535766"
"0527","2015","535814"
"0527","2015","535815"
"0527","2015","535816"
"0527","2015","535817"
"0527","2015","535818"
"0527","2015","535819"
"0527","2015","535820"
"0527","2015","535821"
"0700","2015","536079"
"0700","2015","536080"
"0700","2015","536081"
"0700","2015","536082"
"0700","2015","536083"
"0700","2015","536084"
"0690","2015","536107"
"0690","2015","536108"
"0020","2015","536394"
"0020","2015","536395"
"0020","2015","536396"
"0813","2015","536575"
"0813","2015","536576"
"0813","2015","536577"
"0813","2015","536578"
"0813","2015","536579"
"0455","2015","536749"
"0455","2015","536750"
"0455","2015","536751"
"0455","2015","536752"
"0455","2015","536753"
"0455","2015","536754"
"0444","2015","536800"
"0444","2015","536801"
"0444","2015","536802"
"0444","2015","536803"
"0444","2015","536804"
"0724","2015","537194"
"0724","2015","537197"
"0724","2015","537199"
"0724","2015","537200"
"0724","2015","537201"
"0724","2015","537202"
"0724","2015","537203"
"0724","2015","537204"
"0724","2015","537205"
"0724","2015","537206"
"0724","2015","537207"
"0724","2015","537208"
"0056","2015","537212"
"0056","2015","537213"
"0056","2015","537214"
"0056","2015","537215"
"0056","2015","537216"
"0056","2015","537217"
"0056","2015","537218"
"0056","2015","537219"
"0037","2015","537275"
"0037","2015","537276"
"0037","2015","537277"
"0037","2015","537278"
"0037","2015","537279"
"0037","2015","537280"
"0040","2015","537452"
"0040","2015","537453"
"0040","2015","537454"
"0040","2015","537455"
"0040","2015","537456"
"0432","2015","537658"
"0432","2015","537659"
"0432","2015","537660"
"0432","2015","537661"
"0432","2015","537662"
"0432","2015","537663"
"0769","2015","537665"
"0769","2015","537666"
"0769","2015","537667"
"0412","2015","537970"
"0412","2015","537971"
"0412","2015","537972"
"0412","2015","537973"
"0412","2015","537974"
"0412","2015","537975"
"0412","2015","537976"
"0412","2015","537977"
"0514","2015","538072"
"0514","2015","538073"
"0514","2015","538074"
"0514","2015","538075"
"0514","2015","538076"
"0514","2015","538077"
"0514","2015","538078"
"0514","2015","538079"
"0687","2015","538229"
"0561","2015","538301"
"0561","2015","538302"
"0561","2015","538303"
"0561","2015","538304"
"0561","2015","538305"
"0561","2015","538306"
"0372","2015","538519"
"0372","2015","538520"
"0372","2015","538521"
"0372","2015","538522"
"0372","2015","538523"
"0372","2015","538524"
"0556","2015","538606"
"0556","2015","538607"
"0556","2015","538608"
"0556","2015","538609"
"0556","2015","538610"
"0556","2015","538611"
"0556","2015","538612"
"0556","2015","538613"
"0367","2015","538710"
"0367","2015","538711"
"0367","2015","538712"
"0367","2015","538713"
"0181","2015","538737"
"0181","2015","538738"
"0181","2015","538739"
"0181","2015","538740"
"0216","2015","539103"
"0216","2015","539104"
"0216","2015","539105"
"0216","2015","539106"
"0216","2015","539107"
"0216","2015","539108"
"0216","2015","539109"
"0216","2015","539110"
"0564","2015","539139"
"0564","2015","539140"
"0744","2015","539175"
"0744","2015","539176"
"0744","2015","539177"
"0744","2015","539178"
"0744","2015","539179"
"0744","2015","539180"
"0744","2015","539181"
"0744","2015","539182"
"0744","2015","539183"
"0744","2015","539184"
"0463","2015","539354"
"0463","2015","539355"
"0463","2015","539356"
"0463","2015","539357"
"0220","2015","539390"
"0220","2015","539391"
"0220","2015","539392"
"0220","2015","539393"
"0220","2015","539394"
"0220","2015","539395"
"0493","2015","539424"
"0493","2015","539425"
"0493","2015","539426"
"0493","2015","539427"
"0312","2015","539506"
"0312","2015","539507"
"0312","2015","539508"
"0312","2015","539509"
"0312","2015","539510"
"0312","2015","539511"
"0312","2015","539512"
"0312","2015","539513"
"0680","2015","539636"
"0680","2015","539637"
"0366","2015","539816"
"0366","2015","539817"
"0366","2015","539818"
"0366","2015","539819"
"0366","2015","539820"
"0366","2015","539821"
"0039","2015","539994"
"0039","2015","539995"
"0039","2015","539996"
"0039","2015","539997"
"0486","2015","540176"
"0486","2015","540177"
"0486","2015","540178"
"0486","2015","540179"
"0486","2015","540180"
"0486","2015","540181"
"0032","2015","540284"
"0260","2015","540358"
"0260","2015","540359"
"0260","2015","540360"
"0260","2015","540361"
"0260","2015","540362"
"0260","2015","540363"
"0260","2015","540364"
"0260","2015","540365"
"0683","2015","540376"
"0683","2015","540377"
"0475","2015","540938"
"0475","2015","540939"
"0475","2015","540940"
"0475","2015","540941"
"0261","2015","540962"
"0261","2015","540963"
"0261","2015","540964"
"0261","2015","540965"
"0299","2015","541016"
"0299","2015","541017"
"0299","2015","541018"
"0299","2015","541019"
"0299","2015","541020"
"0299","2015","541021"
"0299","2015","541022"
"0697","2015","541139"
"0697","2015","541140"
"0697","2015","541141"
"0697","2015","541142"
"0309","2015","541312"
"0309","2015","541313"
"0309","2015","541314"
"0309","2015","541315"
"0309","2015","541316"
"0309","2015","541317"
"0490","2015","541334"
"0490","2015","541335"
"0490","2015","541336"
"0490","2015","541337"
"0490","2015","541338"
"0490","2015","541339"
"0490","2015","541340"
"0490","2015","541341"
"0490","2015","541342"
"0490","2015","541343"
"0490","2015","541344"
"0490","2015","541345"
"0490","2015","541346"
"0290","2015","541387"
"0290","2015","541388"
"0290","2015","541389"
"0290","2015","541390"
"0290","2015","541391"
"0290","2015","541392"
"0195","2015","541424"
"0195","2015","541425"
"0195","2015","541426"
"0382","2015","541481"
"0382","2015","541482"
"0382","2015","541483"
"0110","2015","541601"
"0110","2015","541602"
"0110","2015","541603"
"0110","2015","541604"
"0110","2015","541605"
"0313","2015","541668"
"0313","2015","541669"
"0313","2015","541670"
"0313","2015","541671"
"0547","2015","541680"
"0547","2015","541681"
"0547","2015","541682"
"0757","2015","541890"
"0757","2015","541891"
"0757","2015","541892"
"0757","2015","541893"
"0757","2015","541894"
"0757","2015","541895"
"0628","2015","541932"
"0628","2015","541933"
"0628","2015","541934"
"0322","2015","542187"
"0322","2015","542188"
"0322","2015","542189"
"0322","2015","542190"
"0322","2015","542191"
"0322","2015","542192"
"0322","2015","542193"
"0322","2015","542194"
"0322","2015","542195"
"0630","2015","542323"
"0630","2015","542324"
"0630","2015","542325"
"0630","2015","542326"
"0630","2015","542327"
"0555","2015","542415"
"0555","2015","542416"
"0555","2015","542417"
"0555","2015","542418"
"0555","2015","542419"
"0555","2015","542420"
"0555","2015","542421"
"0555","2015","542422"
"0555","2015","542423"
"0787","2015","542437"
"0787","2015","542438"
"0780","2015","542563"
"0780","2015","542564"
"0780","2015","542565"
"0780","2015","542566"
"0780","2015","542567"
"0780","2015","542568"
"0780","2015","542569"
"0780","2015","542570"
"0780","2015","542571"
"0092","2015","542654"
"0092","2015","542655"
"0092","2015","542656"
"0078","2015","542686"
"0078","2015","542687"
"0078","2015","542688"
"0078","2015","542689"
"0078","2015","542690"
"0078","2015","542691"
"0078","2015","542692"
"0078","2015","542693"
"0078","2015","542694"
"0078","2015","542695"
"0172","2015","542762"
"0172","2015","542763"
"0172","2015","542764"
"0172","2015","542765"
"0172","2015","542766"
"0172","2015","542767"
"0172","2015","542768"
"0172","2015","542769"
"0172","2015","542770"
"0172","2015","542771"
"0172","2015","542772"
"0172","2015","542773"
"0172","2015","542774"
"0172","2015","542775"
"0172","2015","542776"
"0172","2015","542777"
"0661","2015","542921"
"0661","2015","542922"
"0661","2015","542923"
"0661","2015","542924"
"0661","2015","542925"
"0661","2015","542926"
"0695","2015","542927"
"0095","2015","542928"
"0095","2015","542929"
"0618","2015","542965"
"0618","2015","542966"
"0618","2015","542967"
"0618","2015","542968"
"0618","2015","542969"
"0618","2015","542970"
"0618","2015","542971"
"0694","2015","543003"
"0694","2015","543004"
"0694","2015","543005"
"0694","2015","543006"
"0694","2015","543007"
"0694","2015","543008"
"0694","2015","543009"
"0115","2015","543371"
"0115","2015","543372"
"0115","2015","543373"
"0115","2015","543374"
"0115","2015","543375"
"0115","2015","543376"
"0736","2015","543469"
"0736","2015","543470"
"0736","2015","543472"
"0736","2015","543473"
"0012","2015","543616"
"0012","2015","543617"
"0014","2015","543636"
"0014","2015","543637"
"0014","2015","543638"
"0014","2015","543639"
"0014","2015","543640"
"0014","2015","543641"
"0784","2015","543728"
"0784","2015","543729"
"0784","2015","543730"
"0784","2015","543731"
"0784","2015","543732"
"0784","2015","543733"
"0784","2015","543734"
"0784","2015","543735"
"0073","2015","544245"
"0073","2015","544246"
"0073","2015","544247"
"0073","2015","544248"
"0073","2015","544249"
"0642","2015","544333"
"0642","2015","544334"
"0642","2015","544335"
"0642","2015","544336"
"0642","2015","544337"
"0642","2015","544338"
"0642","2015","544339"
"0642","2015","544340"
"0642","2015","544341"
"0642","2015","544342"
"0642","2015","544343"
"0642","2015","544344"
"0642","2015","544345"
"0060","2015","544762"
"0060","2015","544763"
"0679","2015","544901"
"0679","2015","544902"
"0679","2015","544903"
"0679","2015","544904"
"0679","2015","544905"
"0401","2015","544992"
"0401","2015","544993"
"0401","2015","544994"
"0401","2015","544995"
"0401","2015","544996"
"0401","2015","544997"
"0401","2015","544998"
"0112","2015","545069"
"0112","2015","545070"
"0112","2015","545071"
"0112","2015","545072"
"0112","2015","545073"
"0112","2015","545074"
"0539","2015","545128"
"0539","2015","545129"
"0539","2015","545130"
"0539","2015","545131"
"0539","2015","545132"
"0539","2015","545133"
"0539","2015","545134"
"0539","2015","545135"
"0539","2015","545136"
"0539","2015","545137"
"0539","2015","545138"
"0717","2015","545179"
"0717","2015","545180"
"0717","2015","545181"
"0717","2015","545182"
"0717","2015","545183"
"0217","2015","545195"
"0217","2015","545196"
"0217","2015","545197"
"0217","2015","545198"
"0217","2015","545199"
"0217","2015","545200"
"0217","2015","545201"
"0217","2015","545202"
"0518","2015","545246"
"0518","2015","545247"
"0518","2015","545248"
"0518","2015","545249"
"0723","2015","545253"
"0723","2015","545254"
"0723","2015","545255"
"0723","2015","545256"
"0723","2015","545257"
"0723","2015","545258"
"0723","2015","545259"
"0723","2015","545260"
"0087","2015","545262"
"0087","2015","545263"
"0087","2015","545264"
"0087","2015","545265"
"0087","2015","545266"
"0015","2015","545286"
"0015","2015","545287"
"0015","2015","545288"
"0015","2015","545289"
"0015","2015","545290"
"0015","2015","545291"
"0548","2015","545489"
"0548","2015","545490"
"0548","2015","545491"
"0548","2015","545492"
"0548","2015","545493"
"0548","2015","545494"
"0548","2015","545495"
"0548","2015","545496"
"0548","2015","545497"
"0548","2015","545498"
"0548","2015","545499"
"0548","2015","545500"
"0099","2015","545703"
"0099","2015","545704"
"0099","2015","545705"
"0099","2015","545706"
"0616","2015","545728"
"0616","2015","545729"
"0616","2015","545730"
"0616","2015","545731"
"0616","2015","545732"
"0616","2015","545733"
"0616","2015","545734"
"0616","2015","545735"
