"id","count_by_category_id"
"15109","5159840"
"12500","4377340"
"13196","4590306"
"15157","5176886"
"13758","4745613"
"12514","4381022"
"13743","4739919"
"13618","4707356"
"15281","5221129"
"13642","4711544"
"15385","5249922"
"12801","4474655"
"16709","5627341"
"13511","4674694"
"14480","4954308"
"16173","5479722"
"13001","4531625"
"14230","4881015"
"16700","5624154"
"14632","5004422"
"15809","5357862"
"13304","4615121"
"14896","5086652"
"16276","5509682"
"14424","4936769"
"14794","5053665"
"13592","4701325"
"13975","4807154"
"14708","5031029"
"12222","4287229"
"12337","4321907"
"16360","5534240"
"13219","4595547"
"14012","4820009"
"15333","5233496"
"13258","4604127"
"14627","5003751"
"13353","4626594"
"13685","4723777"
"15002","5123577"
"12467","4368361"
"14859","5076470"
"13152","4577835"
"12509","4380072"
"13545","4686042"
"14321","4910562"
"12229","4290392"
"14990","5119367"
"13731","4737188"
"14109","4845453"
"12667","4427368"
"16311","5521259"
"14721","5035097"
"15693","5324570"
"16398","5545415"
"12417","4352204"
"13902","4784050"
"14280","4896523"
"12654","4424050"
"13111","4566018"
"14009","4818713"
"15707","5329610"
"12536","4390235"
"14623","5002854"
"13704","4728755"
"16348","5531473"
"12502","4378001"
"15132","5167231"
"15436","5265490"
"14025","4822881"
"14676","5024537"
"14902","5088392"
"13380","4633471"
"14833","5065244"
"15717","5331259"
"15950","5404761"
"12559","4394218"
"13434","4650628"
"13882","4780952"
"14818","5061523"
"13172","4582483"
"13660","4716189"
"13666","4719182"
"14178","4866648"
"14192","4870245"
"15182","5182845"
"16192","5484057"
"13552","4687926"
"12103","4247866"
"12894","4504200"
"14924","5094524"
"13469","4661335"
"16705","5624801"
"13179","4585785"
"14515","4966953"
"14956","5101839"
"14642","5011857"
"12224","4287907"
"15485","5283099"
"16183","5482257"
"14533","4971101"
"15351","5238566"
"14947","5099538"
"13710","4730278"
"16296","5515562"
"12563","4396050"
"13086","4560260"
"13600","4704423"
"15456","5271302"
"13925","4789405"
"16079","5448335"
"13413","4644328"
"13852","4772100"
"14916","5092367"
"14367","4923650"
"12720","4449760"
"15375","5246739"
"14660","5020019"
"12779","4469466"
"14537","4972031"
"14846","5070952"
"12708","4446825"
"14018","4821035"
"14306","4904546"
"12670","4428355"
"15753","5341741"
"12263","4302536"
"12786","4471801"
"13493","4668470"
"15277","5219540"
"13334","4622565"
"13512","4674723"
"16031","5430661"
"12375","4334475"
"13106","4564455"
"15526","5296170"
"12236","4292934"
"13032","4539022"
"13670","4721014"
"13459","4655096"
"16580","5568074"
"14894","5086106"
"16131","5465497"
"14984","5116128"
"16156","5472731"
"16271","5508413"
"16574","5565852"
"13921","4788130"
"14389","4930236"
"16039","5435349"
"13734","4738539"
"13875","4776605"
"12176","4271115"
"13261","4604594"
"15325","5231883"
"14296","4901665"
"12923","4510684"
"14139","4854064"
"14717","5034302"
"12446","4362141"
"13867","4775112"
"14658","5019775"
"16280","5509900"
"12253","4300021"
"13598","4703540"
"14962","5103650"
"13457","4654832"
"14876","5080579"
"13134","4571215"
"15373","5246638"
"15095","5156101"
"12228","4289523"
"12543","4391078"
"13036","4539710"
"15248","5201871"
"13221","4596090"
"12914","4508495"
"12572","4397143"
"12705","4445806"
"13783","4753556"
"14843","5069938"
"13259","4604227"
"15354","5239769"
"12219","4286224"
"12569","4396955"
"15404","5256194"
"13079","4556466"
"13474","4662403"
"14150","4857669"
"16372","5537349"
"15597","5303451"
"15220","5191789"
"15091","5155127"
"12489","4375376"
"16055","5439936"
"12983","4526074"
"12826","4482096"
"12985","4527218"
"13165","4580411"
"14076","4837098"
"12207","4282990"
"16405","5546638"
"14120","4847270"
"14352","4919320"
"12992","4529821"
"13917","4787421"
"14682","5026013"
"15061","5147813"
"14502","4962396"
"12419","4352363"
"14397","4931959"
"14441","4941214"
"15233","5196192"
"13026","4537655"
"14501","4961076"
"14769","5047417"
"12933","4513195"
"13915","4787209"
"16094","5453089"
"12261","4302316"
"14901","5087801"
"15183","5182990"
"16230","5497277"
"14776","5049003"
"15329","5232593"
"13201","4591860"
"13983","4809325"
"15875","5374853"
"13721","4733817"
"15139","5169608"
"14736","5039729"
"12444","4361730"
"15200","5185462"
"15758","5342808"
"15887","5379911"
"12118","4252633"
"13700","4727453"
"12867","4494805"
"16616","5579467"
"14098","4842809"
"16577","5567866"
"12553","4392584"
"12104","4248167"
"12980","4524995"
"14407","4933714"
"15298","5224580"
"12497","4376644"
"16149","5469983"
"15029","5131726"
"15605","5308947"
"14038","4827427"
"15488","5284461"
"13708","4730016"
"16269","5507517"
"12136","4257586"
"12664","4426528"
"13157","4579097"
"14372","4924198"
"14411","4934129"
"14696","5028775"
"14103","4844237"
"14758","5046074"
"13482","4665030"
"13957","4801227"
"12878","4496481"
"13323","4618519"
"13632","4709328"
"15359","5242870"
"15486","5283106"
"13161","4580068"
"12187","4273881"
"12824","4481908"
"13083","4558932"
"13791","4754726"
"15823","5360894"
"14239","4883051"
"13316","4617383"
"12628","4415475"
"14283","4897211"
"16619","5580103"
"13963","4802908"
"16551","5555635"
"12197","4278346"
"13981","4808718"
"15350","5238361"
"14168","4862137"
"16336","5528240"
"13273","4608436"
"12965","4519353"
"14951","5100769"
"13144","4575702"
"15990","5417021"
"12163","4263486"
"15077","5151353"
"13148","4576423"
"13877","4777594"
"14386","4927790"
"15725","5334315"
"12645","4420752"
"13039","4539941"
"14028","4823459"
"14773","5048052"
"14590","4988942"
"12828","4482553"
"13778","4752320"
"14470","4949738"
"14462","4947455"
"16008","5422874"
"12810","4476528"
"16138","5467532"
"13930","4791535"
"15936","5400349"
"14950","5100561"
"14815","5061112"
"13651","4714238"
"13730","4736732"
"14400","4932280"
"16150","5470087"
"13068","4550223"
"14455","4945283"
"14909","5090141"
"14220","4877035"
"13216","4595125"
"15755","5342096"
"14860","5076765"
"15940","5400693"
"16402","5546222"
"13375","4631312"
"15136","5168117"
"14000","4814895"
"12677","4432853"
"16127","5464731"
"16203","5486861"
"16282","5510350"
"16293","5512985"
"13943","4796432"
"12834","4484150"
"16057","5440020"
"16314","5522209"
"14438","4940780"
"14666","5022410"
"14465","4948090"
"12123","4253360"
"12373","4333973"
"12844","4486647"
"13990","4811042"
"15130","5166766"
"16642","5591004"
"13490","4667787"
"12327","4319632"
"14615","5000450"
"13405","4639626"
"13465","4659418"
"14549","4977134"
"16684","5608323"
"14418","4935961"
"14212","4874868"
"14745","5042170"
"15938","5400474"
"12668","4427460"
"12930","4512323"
"13805","4758628"
"14644","5016171"
"14111","4846028"
"12555","4393033"
"16260","5504878"
"13366","4628964"
"15394","5252494"
"14683","5026292"
"15718","5331368"
"15907","5384353"
"16320","5523203"
"13000","4531531"
"13793","4754911"
"16352","5532496"
"14244","4885250"
"15784","5349870"
"12963","4519155"
"14365","4923301"
"13830","4764011"
"12812","4477555"
"13678","4722644"
"15646","5317511"
"16374","5538504"
"13096","4562273"
"13767","4749538"
"14907","5089062"
"14265","4891179"
"14914","5092051"
"12740","4455492"
"15489","5284711"
"13174","4583870"
"13204","4592147"
"14207","4873794"
"13826","4762863"
"15336","5234771"
"15854","5368234"
"12703","4444658"
"15452","5270513"
"15691","5323418"
"16359","5533886"
"12257","4300888"
"14511","4965844"
"15244","5199171"
"13208","4593813"
"13423","4647283"
"16164","5476716"
"13378","4632806"
"12360","4328521"
"12977","4524164"
"13503","4670829"
"14227","4879981"
"13268","4606215"
"13535","4682539"
"14651","5019212"
"14714","5032413"
"14641","5011014"
"12344","4323260"
"16054","5439649"
"16188","5482979"
"16262","5505367"
"12658","4425587"
"14459","4946947"
"12242","4295868"
"15089","5154126"
"15126","5165001"
"15264","5212769"
"13959","4801803"
"16110","5456474"
"12202","4280795"
"15076","5150794"
"13589","4700374"
"14003","4815984"
"14402","4932568"
"16704","5624791"
"14026","4823081"
"12076","4241931"
"14229","4880478"
"16337","5529125"
"13470","4661544"
"12239","4294541"
"15311","5229266"
"13998","4814150"
"12722","4450134"
"14669","5023524"
"14084","4838109"
"15160","5177253"
"15766","5346402"
"13543","4685332"
"13903","4784102"
"12313","4316709"
"13243","4601428"
"13394","4636196"
"14238","4882843"
"14440","4941114"
"15304","5226537"
"14073","4836169"
"12349","4324369"
"13896","4783300"
"16159","5475594"
"14081","4837389"
"12320","4318509"
"13843","4769160"
"12283","4306803"
"12635","4418491"
"13948","4799220"
"13521","4678704"
"12854","4491000"
"14024","4822207"
"13946","4797437"
"14959","5102772"
"14392","4930545"
"15518","5292332"
"12880","4497351"
"13296","4613847"
"14376","4925211"
"12108","4248980"
"14912","5091037"
"15733","5336057"
"13351","4626545"
"14375","4924613"
"15389","5250813"
"12083","4244000"
"14931","5095857"
"15243","5198641"
"15905","5383686"
"13603","4704856"
"16415","5549914"
"13702","4728165"
"14664","5022241"
"15935","5393963"
"13004","4532785"
"14832","5065098"
"15184","5183004"
"14269","4891470"
"14868","5078582"
"13454","4654258"
"12155","4260764"
"13862","4774290"
"15210","5187156"
"15601","5306661"
"16294","5513022"
"12622","4411788"
"13073","4553359"
"14960","5102865"
"13897","4783510"
"14267","4891400"
"13049","4541971"
"13505","4671574"
"14252","4888612"
"13825","4762696"
"13483","4665116"
"15078","5151479"
"12237","4293366"
"12678","4433891"
"13724","4734590"
"15764","5345238"
"13604","4704868"
"13441","4652083"
"16329","5526643"
"12225","4288710"
"12959","4518789"
"13114","4566228"
"14030","4825127"
"14155","4858497"
"16186","5482718"
"14374","4924334"
"15969","5411917"
"12115","4251000"
"13520","4678646"
"16593","5572956"
"15146","5172864"
"12538","4390621"
"13098","4562643"
"16377","5539015"
"12781","4470186"
"14663","5022063"
"14870","5078972"
"13593","4701593"
"13692","4724667"
"13044","4541099"
"13716","4733074"
"15866","5371195"
"16342","5530142"
"14964","5105557"
"15313","5229729"
"15260","5208017"
"14363","4922773"
"12888","4502346"
"13673","4721532"
"15816","5359675"
"16641","5590897"
"15748","5340865"
"16627","5583122"
"12142","4258186"
"12630","4416217"
"15705","5328709"
"15806","5357041"
"15305","5227130"
"14578","4985117"
"15063","5148056"
"14431","4938310"
"12800","4474355"
"15241","5198137"
"15852","5367376"
"12925","4511014"
"13443","4652409"
"14943","5098623"
"16204","5486913"
"13425","4647673"
"13894","4782402"
"15110","5159940"
"15460","5272023"
"13892","4782285"
"16668","5600565"
"15487","5284046"
"15839","5365396"
"13741","4739815"
"14629","5004134"
"14678","5024871"
"14866","5078109"
"14524","4968531"
"13354","4626672"
"16101","5454441"
"13881","4780714"
"15261","5209370"
"14340","4916856"
"13244","4601609"
"14496","4959018"
"13683","4723306"
"14944","5098724"
"15023","5129945"
"16167","5477786"
"12075","4241883"
"12566","4396478"
"13110","4565738"
"12346","4323536"
"13845","4769878"
"14711","5031622"
"14961","5103558"
"13986","4810270"
"15037","5134232"
"14541","4973922"
"12387","4336900"
"12388","4337159"
"14050","4829831"
"14158","4859108"
"14245","4886509"
"14755","5045586"
"13027","4537766"
"16092","5453014"
"13011","4533360"
"13171","4582360"
"13236","4599347"
"12366","4330016"
"12907","4506822"
"13920","4787914"
"15578","5298584"
"12194","4276872"
"14904","5088611"
"14180","4867318"
"14534","4971537"
"16583","5569127"
"12560","4394443"
"13193","4589491"
"14058","4831463"
"12982","4525515"
"13872","4776312"
"12096","4246749"
"13132","4569885"
"12777","4469325"
"12910","4507706"
"13390","4634718"
"13104","4563493"
"12145","4258861"
"15890","5380568"
"13085","4559756"
"15437","5265746"
"14100","4843813"
"14657","5019734"
"16346","5530813"
"12865","4493632"
"13995","4813593"
"15507","5287910"
"15672","5321592"
"14082","4837504"
"14242","4883768"
"15796","5353392"
"14691","5027439"
"15947","5402523"
"12481","4372370"
"16623","5581876"
"14787","5051459"
"13656","4715315"
"13031","4538559"
"12564","4396077"
"13088","4560649"
"14204","4873570"
"14637","5007696"
"14223","4878603"
"14788","5051687"
"16035","5433467"
"12561","4394650"
"12594","4404978"
"12773","4468998"
"12901","4505358"
"14085","4838822"
"13162","4580103"
"13518","4678283"
"14069","4834683"
"15219","5191274"
"15386","5250131"
"12458","4366094"
"12409","4347299"
"13889","4781672"
"14370","4924005"
"15217","5190491"
"15778","5349278"
"14154","4858295"
"16396","5544657"
"14559","4978558"
"14929","5095268"
"14867","5078213"
"15180","5182457"
"13467","4660464"
"14798","5054491"
"13934","4792300"
"13939","4795205"
"15294","5223473"
"13319","4617601"
"14648","5018120"
"14695","5028554"
"13597","4703333"
"12280","4306390"
"13028","4538159"
"13254","4603432"
"15731","5335359"
"16572","5564096"
"14514","4966820"
"13003","4532534"
"14731","5037355"
"16022","5427929"
"13751","4743049"
"16639","5590318"
"14488","4956195"
"16041","5436225"
"15069","5149060"
"13997","4813816"
"14216","4876134"
"16565","5562704"
"15358","5242682"
"15985","5415693"
"14297","4902027"
"15034","5133482"
"15861","5370200"
"16285","5511367"
"12957","4518551"
"14681","5025725"
"12275","4305249"
"13369","4629310"
"13984","4809461"
"14037","4826927"
"12605","4407254"
"12783","4470637"
"13703","4728339"
"14173","4864585"
"16353","5532567"
"12358","4327993"
"12086","4244863"
"13777","4752312"
"16126","5464648"
"12924","4510903"
"12811","4477277"
"13143","4575177"
"16676","5604508"
"12248","4298233"
"13175","4584153"
"14232","4881196"
"12691","4441282"
"14110","4845664"
"14300","4902634"
"14819","5061744"
"14356","4920323"
"14744","5041536"
"12955","4518329"
"13693","4724948"
"14785","5050831"
"14975","5113639"
"14880","5080997"
"14097","4842190"
"15992","5417558"
"14055","4830933"
"13386","4633909"
"12286","4307956"
"15719","5331395"
"13269","4606267"
"13117","4567339"
"13954","4800787"
"12687","4440340"
"13827","4763468"
"14493","4957793"
"15432","5263946"
"13192","4589170"
"14570","4982496"
"15285","5221471"
"14444","4942641"
"12508","4379448"
"13016","4535715"
"13151","4576941"
"13288","4612302"
"13968","4804739"
"12299","4314734"
"12623","4412077"
"16618","5579637"
"15286","5221483"
"13005","4532844"
"15491","5285374"
"13363","4628671"
"13691","4724499"
"16368","5536774"
"12150","4259574"
"13819","4761379"
"14828","5064744"
"13938","4794104"
"12861","4492823"
"13468","4660587"
"14383","4926361"
"14338","4916325"
"13916","4787331"
"14820","5061869"
"14970","5107626"
"14767","5046862"
"16608","5578161"
"13653","4714630"
"12567","4396802"
"16239","5500387"
"14572","4983253"
"15458","5271659"
"14274","4894966"
"13274","4608461"
"15246","5200732"
"12651","4423228"
"12434","4359892"
"16409","5547507"
"15576","5298389"
"13831","4764146"
"15204","5186136"
"16666","5599749"
"12885","4500144"
"12715","4449054"
"15444","5267289"
"12227","4289232"
"13706","4728959"
"12906","4506407"
"14020","4821282"
"13129","4569789"
"12195","4277749"
"15117","5162697"
"14713","5032178"
"16338","5529298"
"12137","4257602"
"12215","4285297"
"13906","4784737"
"16253","5503226"
"16212","5489819"
"14498","4959398"
"15592","5300037"
"14723","5035432"
"13210","4594405"
"13588","4700287"
"12619","4411168"
"12675","4430922"
"16389","5543139"
"15143","5171668"
"14838","5067224"
"12336","4321415"
"15757","5342331"
"14243","4884071"
"15262","5211179"
"13105","4563698"
"15818","5360043"
"13774","4751431"
"12269","4303589"
"12277","4305568"
"13318","4617532"
"12735","4453466"
"16147","5469681"
"13237","4599470"
"12246","4297254"
"14934","5096020"
"14140","4854119"
"14770","5047472"
"12456","4365861"
"16082","5448690"
"13184","4587045"
"13417","4645072"
"14063","4832224"
"15149","5174144"
"16663","5598873"
"12135","4257494"
"15860","5369878"
"13969","4805007"
"15811","5358109"
"14874","5080504"
"12913","4508164"
"13306","4615440"
"13137","4572347"
"14491","4957051"
"14810","5059751"
"16178","5480689"
"12584","4401808"
"15068","5148682"
"13596","4702379"
"16588","5570546"
"12647","4421266"
"12266","4303346"
"12712","4448114"
"15127","5165726"
"13528","4681383"
"15166","5178500"
"12404","4344789"
"14858","5076177"
"15815","5358997"
"15836","5365028"
"16669","5600840"
"16272","5508534"
"16366","5536706"
"15343","5237032"
"12895","4504256"
"13573","4693830"
"14326","4911705"
"12449","4362700"
"14435","4939295"
"12503","4378404"
"13962","4802901"
"12321","4318875"
"14035","4826448"
"12699","4442456"
"14175","4866048"
"14778","5049209"
"12516","4381372"
"13857","4772827"
"15428","5262901"
"13146","4576138"
"16316","5522501"
"15786","5349896"
"14357","4920408"
"12209","4283494"
"16341","5530132"
"14122","4848029"
"16040","5435663"
"12620","4411459"
"13813","4760301"
"13030","4538561"
"13248","4602095"
"15666","5320644"
"14426","4937025"
"14836","5065709"
"13952","4800370"
"14416","4935175"
"14437","4940578"
"12756","4464789"
"14129","4849998"
"13422","4647248"
"14939","5097287"
"14345","4917755"
"14217","4876422"
"14198","4872336"
"14699","5029659"
"16667","5600176"
"12887","4502219"
"13257","4604033"
"13313","4616457"
"14636","5007269"
"14071","4835886"
"15739","5338347"
"14056","4830998"
"15445","5267404"
"14575","4983995"
"12403","4343925"
"14600","4992056"
"16690","5610441"
"14733","5038495"
"16206","5487115"
"13842","4768774"
"15282","5221301"
"13571","4692871"
"16273","5508695"
"15225","5193494"
"16047","5437977"
"13824","4762486"
"13749","4742798"
"16261","5505108"
"15079","5151634"
"12385","4336579"
"15464","5273664"
"12179","4272421"
"16238","5499954"
"14305","4904240"
"12607","4407434"
"15912","5386975"
"14329","4912221"
"13498","4669833"
"16075","5446567"
"14550","4977191"
"15772","5347823"
"13935","4793017"
"16162","5476383"
"16179","5480891"
"12774","4469139"
"16189","5483485"
"12799","4474304"
"12589","4403395"
"12114","4250879"
"12317","4317752"
"12832","4483928"
"15172","5180109"
"13901","4784014"
"14497","4959164"
"14709","5031395"
"14298","4902146"
"14536","4971583"
"12332","4320399"
"14503","4962568"
"14884","5082004"
"16256","5503708"
"12324","4319076"
"13397","4636959"
"16664","5599032"
"16202","5486478"
"15476","5277113"
"12528","4387690"
"14806","5058041"
"15279","5220408"
"14021","4821316"
"13776","4752246"
"15433","5264612"
"14685","5026756"
"15123","5164647"
"16158","5475408"
"16240","5500801"
"16210","5488871"
"13977","4807349"
"12869","4495013"
"14812","5060289"
"16695","5612362"
"12614","4409835"
"12656","4424626"
"16266","5506118"
"15194","5184336"
"14309","4904957"
"13097","4562372"
"14339","4916356"
"14231","4881110"
"13402","4638428"
"15598","5305038"
"13458","4654910"
"14613","4999587"
"13569","4692388"
"14872","5079719"
"13228","4598095"
"12190","4275456"
"14181","4868659"
"13439","4651223"
"16625","5582409"
"13679","4722771"
"15185","5183390"
"15038","5134617"
"14544","4974533"
"12457","4366022"
"12485","4375108"
"13093","4561673"
"16194","5484204"
"12973","4522168"
"14174","4865482"
"15257","5205228"
"13564","4691739"
"14080","4837352"
"12947","4516567"
"15716","5331150"
"14586","4987923"
"13327","4619418"
"15300","5225250"
"15652","5318567"
"12210","4283819"
"12754","4464446"
"14547","4975917"
"12265","4302771"
"13234","4598818"
"14945","5099278"
"15318","5230922"
"12284","4306876"
"13565","4691775"
"15715","5331125"
"13245","4601778"
"15410","5257312"
"15045","5140271"
"12625","4412853"
"13400","4638334"
"14668","5023425"
"12731","4452839"
"15258","5206653"
"15746","5340394"
"13725","4734746"
"13848","4770521"
"14188","4869669"
"14635","5006814"
"14946","5099330"
"12530","4388185"
"16653","5594997"
"15066","5148434"
"14495","4958868"
"15898","5381608"
"12939","4515186"
"13190","4588429"
"15634","5316193"
"14967","5106058"
"12934","4513218"
"13599","4704264"
"12611","4408585"
"14976","5113735"
"15636","5317091"
"13287","4612107"
"14195","4871125"
"12998","4531276"
"14022","4821923"
"14754","5045239"
"15876","5374869"
"13485","4666386"
"15600","5306596"
"12511","4380471"
"15477","5277494"
"12701","4443572"
"12602","4406382"
"13217","4595333"
"16012","5424884"
"13050","4542292"
"12984","4526989"
"13501","4670486"
"16180","5481887"
"16006","5422395"
"12704","4445368"
"15179","5181890"
"15970","5412205"
"13368","4629248"
"15353","5239743"
"13945","4796972"
"14268","4891413"
"13812","4759840"
"12941","4515629"
"15019","5128162"
"15841","5365679"
"14368","4923846"
"16589","5571212"
"14079","4837261"
"15790","5351618"
"16046","5437821"
"13456","4654497"
"13671","4721374"
"13180","4585908"
"15129","5166377"
"12945","4516146"
"12312","4316615"
"13168","4581582"
"12525","4386332"
"16134","5466144"
"12855","4491238"
"14835","5065388"
"12231","4290722"
"15411","5258171"
"15236","5197025"
"14350","4918472"
"15777","5348964"
"12700","4442786"
"13993","4811872"
"12995","4530776"
"12586","4401888"
"12997","4531012"
"14476","4951585"
"16677","5605508"
"16283","5511005"
"15594","5300257"
"15668","5320758"
"13982","4809145"
"14630","5004312"
"14804","5057063"
"13286","4611620"
"15097","5156896"
"14275","4895117"
"13127","4569539"
"13871","4776126"
"13965","4803385"
"16617","5579574"
"13017","4535810"
"12341","4322175"
"14887","5083335"
"13101","4563210"
"13719","4733446"
"12333","4320705"
"16388","5543121"
"13059","4545803"
"16231","5497339"
"13780","4752800"
"14580","4986417"
"14543","4974254"
"12663","4426314"
"14639","5010481"
"14654","5019492"
"15767","5347014"
"14743","5041487"
"15670","5320983"
"13672","4721457"
"15178","5181712"
"13609","4706028"
"16200","5485377"
"12436","4360174"
"14556","4977981"
"16376","5538649"
"12922","4510476"
"14315","4906932"
"15519","5292516"
"16691","5610767"
"15112","5161100"
"13330","4619896"
"15470","5274486"
"12482","4372389"
"12971","4521856"
"15467","5273998"
"12524","4385781"
"15782","5349646"
"14272","4894477"
"12583","4401698"
"14039","4827464"
"14567","4982109"
"12866","4494129"
"14353","4920070"
"16236","5499073"
"13594","4701672"
"12698","4442305"
"13912","4786864"
"12250","4298845"
"12325","4319276"
"15463","5273437"
"13170","4582087"
"13591","4700444"
"13919","4787855"
"12753","4464311"
"14412","4934456"
"14248","4887314"
"12693","4441818"
"15216","5189088"
"12453","4364696"
"14555","4977795"
"16597","5574910"
"12129","4255999"
"12795","4473513"
"15963","5406138"
"12877","4496431"
"13909","4786087"
"13895","4783197"
"15111","5161077"
"13142","4574994"
"13637","4710179"
"12278","4305592"
"15490","5284910"
"12302","4315052"
"12791","4472773"
"16309","5520835"
"13961","4802594"
"13271","4606304"
"14677","5024851"
"12856","4491314"
"14052","4830060"
"14048","4829443"
"14588","4988495"
"13266","4605577"
"16340","5529663"
"13133","4570636"
"13429","4648936"
"15036","5134188"
"12974","4522355"
"13658","4716047"
"12533","4389081"
"14908","5089870"
"13868","4775184"
"15780","5349495"
"13629","4708891"
"14017","4820886"
"13924","4788544"
"14093","4840704"
"13094","4561738"
"15387","5250381"
"13742","4739843"
"15698","5326134"
"16136","5466353"
"12714","4449044"
"14176","4866101"
"13737","4738872"
"12493","4376150"
"15176","5181542"
"15794","5352400"
"13540","4684543"
"12369","4331426"
"13606","4705047"
"15167","5178862"
"15429","5262915"
"14099","4842845"
"13870","4775453"
"12943","4516001"
"15795","5352880"
"13764","4747768"
"14141","4854187"
"12803","4474814"
"15321","5231284"
"15917","5387908"
"12362","4329038"
"12203","4280875"
"16333","5527861"
"12972","4521956"
"15856","5369125"
"12334","4321005"
"16678","5605559"
"14066","4834103"
"12760","4465213"
"12318","4318020"
"14595","4991436"
"13516","4675786"
"14170","4863832"
"14045","4828927"
"14667","5022686"
"16421","5552689"
"13444","4652539"
"12600","4405900"
"15674","5321814"
"14474","4950678"
"13018","4535930"
"13523","4679402"
"13570","4692743"
"14240","4883173"
"12487","4375211"
"14512","4965873"
"16287","5511936"
"12597","4405360"
"12873","4496037"
"13539","4684525"
"14910","5090765"
"12627","4415220"
"14334","4913239"
"15986","5415963"
"16317","5522720"
"13024","4537327"
"13746","4741091"
"14612","4999346"
"15517","5292274"
"13138","4573743"
"15399","5254621"
"12953","4517962"
"15151","5175617"
"15407","5256887"
"16651","5594850"
"12450","4363702"
"13282","4611055"
"14813","5060336"
"13415","4644369"
"16254","5503368"
"13491","4667946"
"13445","4653076"
"15370","5246092"
"13267","4606041"
"13270","4606294"
"14645","5016774"
"12617","4410755"
"15421","5260567"
"14996","5121380"
"13759","4745826"
"14293","4901008"
"14928","5094795"
"16332","5527486"
"15474","5276683"
"12490","4375723"
"12415","4350911"
"12276","4305301"
"14312","4906420"
"15851","5367272"
"15016","5127046"
"16384","5541293"
"13040","4540069"
"13095","4561834"
"15227","5193522"
"16071","5445112"
"16425","5554527"
"14443","4942012"
"12587","4402218"
"13409","4640400"
"15278","5219840"
"15050","5142667"
"14202","4873080"
"12304","4315239"
"12576","4398701"
"14406","4933362"
"16612","5578504"
"12870","4495076"
"16307","5520235"
"15982","5415318"
"16395","5544412"
"12669","4427970"
"13484","4665235"
"15883","5378257"
"12898","4505116"
"12950","4517507"
"15057","5146025"
"13326","4619406"
"12790","4472484"
"15181","5182772"
"12462","4367060"
"14582","4987062"
"16310","5520970"
"14136","4853243"
"14469","4949672"
"15439","5266573"
"14222","4877799"
"14420","4936211"
"16112","5456809"
"13077","4555032"
"14290","4900210"
"13580","4696952"
"15978","5414877"
"12495","4376518"
"14184","4868815"
"12402","4343614"
"12694","4441836"
"14112","4846042"
"13076","4554897"
"16698","5613626"
"15255","5204370"
"12098","4247150"
"14851","5073450"
"14409","4933949"
"14591","4989222"
"12598","4405569"
"15921","5388350"
"12845","4486999"
"13650","4714023"
"16209","5488311"
"13209","4594158"
"16023","5428169"
"13229","4598468"
"16027","5429042"
"12506","4378783"
"14506","4965124"
"14605","4995275"
"15797","5353769"
"13524","4679813"
"13558","4689975"
"16025","5428629"
"14892","5085587"
"12804","4474909"
"12624","4412588"
"14797","5054211"
"13936","4793226"
"12872","4495573"
"14322","4910721"
"14671","5024020"
"13548","4686688"
"15663","5319257"
"14825","5063892"
"16152","5471669"
"14313","4906681"
"14816","5061197"
"16292","5512921"
"14015","4820400"
"12420","4352537"
"12745","4461968"
"16234","5498413"
"14185","4869079"
"12548","4391723"
"12902","4505601"
"12475","4371143"
"12308","4315583"
"16561","5560967"
"14078","4837226"
"12204","4281005"
"15192","5184225"
"13307","4615455"
"14479","4954219"
"14616","5000589"
"13406","4639854"
"14384","4926504"
"13794","4755200"
"12573","4397424"
"13735","4738668"
"16629","5585382"
"16339","5529315"
"14761","5046487"
"14882","5081571"
"16385","5541835"
"12994","4530211"
"13631","4709185"
"14584","4987761"
"13251","4602472"
"14734","5038624"
"13807","4758925"
"14540","4973465"
"12139","4257760"
"13585","4699958"
"14811","5059795"
"13383","4633663"
"14259","4890677"
"15169","5179632"
"15789","5351131"
"16197","5484679"
"13169","4581804"
"16585","5569998"
"16637","5589787"
"13099","4562680"
"14049","4829754"
"13885","4781233"
"15021","5128786"
"15144","5171708"
"14075","4836852"
"12787","4472337"
"12476","4371349"
"14366","4923624"
"13042","4540634"
"15804","5356743"
"12480","4371931"
"13194","4589595"
"15102","5157493"
"12609","4407909"
"12908","4507022"
"15310","5228802"
"12759","4465044"
"16647","5593537"
"13389","4634634"
"13988","4810723"
"16315","5522386"
"13072","4551610"
"15888","5380086"
"13230","4598518"
"14423","4936623"
"14760","5046446"
"15747","5340489"
"14250","4887927"
"15082","5152660"
"15914","5387317"
"12644","4420496"
"12874","4496066"
"13699","4727173"
"13339","4623916"
"16020","5427582"
"12289","4311759"
"13601","4704630"
"14147","4856036"
"14879","5080776"
"15418","5259700"
"13974","4806946"
"14579","4986145"
"12776","4469218"
"12891","4503220"
"16671","5601902"
"14542","4974189"
"15499","5286340"
"12384","4336368"
"12459","4366321"
"14692","5028260"
"16643","5591320"
"12633","4417924"
"15881","5377677"
"15871","5373935"
"15357","5242514"
"16005","5421981"
"13987","4810351"
"14705","5030739"
"12193","4276484"
"16410","5547863"
"15030","5132356"
"16373","5537659"
"14019","4821246"
"14715","5032421"
"14949","5100520"
"14747","5043685"
"15306","5227426"
"15186","5183564"
"13616","4706649"
"13393","4636071"
"12702","4444046"
"13617","4706926"
"14597","4991522"
"13918","4787605"
"12951","4517623"
"13947","4797661"
"13008","4533246"
"13879","4778608"
"16419","5552664"
