"college_institution_id","department_id","survey_year"
"1214","775243","2015"
"1214","775244","2015"
"1214","775245","2015"
"1214","775246","2015"
"1214","775247","2015"
"27919","775248","2015"
"27919","775249","2015"
"1189","775258","2015"
"1189","775259","2015"
"1159","775260","2015"
"665","775261","2015"
"665","775262","2015"
"665","775263","2015"
"665","775264","2015"
"665","775265","2015"
"665","775266","2015"
"665","775267","2015"
"665","775268","2015"
"665","775269","2015"
"35286","775271","2015"
"35286","775272","2015"
"35286","775273","2015"
"35286","775274","2015"
"35286","775275","2015"
"1173","775276","2015"
"1173","775277","2015"
"47255","775278","2015"
"47255","775279","2015"
"47255","775280","2015"
"35485","775281","2015"
"16594","775282","2015"
"16594","775283","2015"
"16594","775284","2015"
"16594","775285","2015"
"16594","775286","2015"
"16594","775287","2015"
"1155","775288","2015"
"1155","775289","2015"
"1155","775290","2015"
"1155","775291","2015"
"1155","775292","2015"
"1186","775293","2015"
"1186","775294","2015"
"1186","775295","2015"
"1186","775296","2015"
"1186","775297","2015"
"48642","775301","2015"
"361","775303","2015"
"110","775304","2015"
"110","775305","2015"
"110","775306","2015"
"110","775307","2015"
"110","775308","2015"
"110","775309","2015"
"1185","775310","2015"
"15552","775311","2015"
"15552","775312","2015"
"15552","775313","2015"
"15552","775314","2015"
"48806","775315","2015"
"46045","775316","2015"
"304","775361","2015"
"480","775364","2015"
"480","775365","2015"
"480","775366","2015"
"480","775367","2015"
"480","775368","2015"
"480","775369","2015"
"5835","775370","2015"
"5835","775371","2015"
"5835","775372","2015"
"5835","775373","2015"
"5835","775374","2015"
"5835","775375","2015"
"5835","775376","2015"
"5835","775377","2015"
"19973","775378","2015"
"19973","775379","2015"
"19973","775380","2015"
"19973","775381","2015"
"12591","775382","2015"
"49597","775385","2015"
"24999","775386","2015"
"24999","775387","2015"
"24999","775388","2015"
"24999","775389","2015"
"24999","775390","2015"
"24999","775391","2015"
"24999","775392","2015"
"24999","775393","2015"
"24999","775394","2015"
"41638","775396","2015"
"41887","775397","2015"
"41887","775398","2015"
"41887","775399","2015"
"30789","775400","2015"
"39018","775402","2015"
"16489","775403","2015"
"28964","775404","2015"
"28964","775405","2015"
"28964","775406","2015"
"28964","775407","2015"
"49691","775420","2015"
"49691","775421","2015"
"49691","775422","2015"
"13632","775423","2015"
"13632","775424","2015"
"13632","775425","2015"
"28107","775432","2015"
"17046","775433","2015"
"17046","775434","2015"
"17046","775435","2015"
"17046","775436","2015"
"17046","775437","2015"
"17046","775438","2015"
"17046","775439","2015"
"17046","775440","2015"
"17046","775441","2015"
"17046","775442","2015"
"19304","775443","2015"
"19304","775444","2015"
"1127","775447","2015"
"1127","775448","2015"
"52450","775449","2015"
"1029","775450","2015"
"42991","775451","2015"
"42855","775452","2015"
"42855","775453","2015"
"42855","775454","2015"
"42855","775455","2015"
"42855","775456","2015"
"42855","775457","2015"
"42855","775458","2015"
"42855","775459","2015"
"42855","775460","2015"
"42855","775461","2015"
"42855","775462","2015"
"42855","775463","2015"
"28329","775470","2015"
"27971","775499","2015"
"27971","775500","2015"
"27971","775501","2015"
"27971","775502","2015"
"27971","775503","2015"
"27971","775504","2015"
"27971","775505","2015"
"27971","775506","2015"
"27971","775507","2015"
"27971","775508","2015"
"15723","775509","2015"
"50651","775512","2015"
"50651","775513","2015"
"50651","775514","2015"
"50651","775515","2015"
"50651","775516","2015"
"50651","775517","2015"
"50651","775518","2015"
"6220","775566","2015"
"6220","775567","2015"
"6220","775568","2015"
"6220","775569","2015"
"6220","775570","2015"
"6220","775571","2015"
"6220","775572","2015"
"33625","775585","2015"
"952","775586","2015"
"41953","775591","2015"
"14808","775592","2015"
"14808","775593","2015"
"14808","775594","2015"
"14808","775595","2015"
"14808","775596","2015"
"14808","775597","2015"
"14808","775598","2015"
"14808","775599","2015"
"14808","775600","2015"
"14808","775601","2015"
"45088","775602","2015"
"25959","775603","2015"
"27324","775604","2015"
"12407","775605","2015"
"12407","775606","2015"
"12407","775607","2015"
"12407","775608","2015"
"12407","775609","2015"
"12407","775610","2015"
"12407","775611","2015"
"12407","775612","2015"
"12407","775613","2015"
"12407","775614","2015"
"12407","775615","2015"
"12407","775616","2015"
"12407","775617","2015"
"12407","775618","2015"
"14921","775619","2015"
"33515","775620","2015"
"33515","775621","2015"
"33515","775622","2015"
"33515","775623","2015"
"33515","775624","2015"
"33515","775625","2015"
"33515","775626","2015"
"828","775639","2015"
"828","775640","2015"
"828","775641","2015"
"828","775642","2015"
"828","775643","2015"
"828","775644","2015"
"828","775645","2015"
"828","775646","2015"
"45759","775648","2015"
"22204","775649","2015"
"22204","775650","2015"
"22204","775651","2015"
"38912","775657","2015"
"38912","775658","2015"
"47672","775662","2015"
"5930","775672","2015"
"5930","775673","2015"
"5930","775674","2015"
"5930","775675","2015"
"5930","775676","2015"
"5930","775677","2015"
"5930","775678","2015"
"5930","775679","2015"
"44706","775680","2015"
"44706","775681","2015"
"44706","775682","2015"
"44706","775683","2015"
"44706","775684","2015"
"44706","775685","2015"
"44706","775686","2015"
"44706","775687","2015"
"44706","775688","2015"
"44706","775689","2015"
"44706","775690","2015"
"44706","775691","2015"
"44706","775692","2015"
"44706","775693","2015"
"44706","775694","2015"
"47773","775695","2015"
"20446","775696","2015"
"20446","775697","2015"
"12039","775698","2015"
"12039","775699","2015"
"12039","775700","2015"
"12039","775701","2015"
"12039","775702","2015"
"12039","775703","2015"
"12039","775704","2015"
"12039","775705","2015"
"12039","775706","2015"
"12039","775707","2015"
"12039","775708","2015"
"12039","775709","2015"
"12039","775710","2015"
"9144","775711","2015"
"9144","775712","2015"
"9144","775713","2015"
"9144","775714","2015"
"9144","775715","2015"
"9144","775716","2015"
"9144","775717","2015"
"9144","775718","2015"
"9144","775719","2015"
"9144","775720","2015"
"9144","775721","2015"
"9144","775722","2015"
"9144","775723","2015"
"9144","775724","2015"
"12560","775733","2015"
"12560","775734","2015"
"12560","775735","2015"
"12560","775736","2015"
"12560","775737","2015"
"5795","775738","2015"
"5795","775739","2015"
"5795","775740","2015"
"5795","775741","2015"
"5795","775742","2015"
"5795","775743","2015"
"45172","775748","2015"
"45172","775749","2015"
"11114","775750","2015"
"11114","775751","2015"
"42696","775752","2015"
"42696","775753","2015"
"38243","775754","2015"
"835","775755","2015"
"23016","775758","2015"
"23016","775759","2015"
"23016","775760","2015"
"23016","775761","2015"
"23016","775762","2015"
"23016","775763","2015"
"23016","775764","2015"
"23016","775765","2015"
"23016","775766","2015"
"23016","775767","2015"
"23016","775768","2015"
"23016","775769","2015"
"23016","775770","2015"
"23016","775771","2015"
"23016","775772","2015"
"23016","775773","2015"
"23016","775774","2015"
"23016","775775","2015"
"7015","775777","2015"
"7015","775778","2015"
"7015","775779","2015"
"7015","775780","2015"
"7015","775781","2015"
"7015","775782","2015"
"7015","775783","2015"
"7015","775784","2015"
"7015","775785","2015"
"7015","775786","2015"
"7015","775787","2015"
"7015","775788","2015"
"7015","775789","2015"
"7015","775790","2015"
"7015","775791","2015"
"7015","775792","2015"
"7015","775793","2015"
"7015","775794","2015"
"7015","775795","2015"
"7015","775796","2015"
"7015","775797","2015"
"7015","775798","2015"
"7015","775799","2015"
"7015","775800","2015"
"6016","775801","2015"
"6016","775802","2015"
"6016","775803","2015"
"6016","775804","2015"
"6016","775805","2015"
"6016","775806","2015"
"6016","775807","2015"
"16487","775808","2015"
"16487","775809","2015"
"16487","775810","2015"
"16487","775811","2015"
"16487","775812","2015"
"16487","775813","2015"
"16487","775814","2015"
"16487","775815","2015"
"16487","775816","2015"
"16487","775817","2015"
"16487","775818","2015"
"16487","775819","2015"
"16487","775820","2015"
"18266","775821","2015"
"48764","775828","2015"
"13181","775834","2015"
"5859","775835","2015"
"5859","775836","2015"
"5859","775837","2015"
"5859","775838","2015"
"5859","775839","2015"
"5859","775840","2015"
"5859","775841","2015"
"5859","775842","2015"
"5859","775843","2015"
"5859","775844","2015"
"5859","775845","2015"
"5859","775846","2015"
"48184","775847","2015"
"48184","775848","2015"
"48184","775849","2015"
"48184","775850","2015"
"48184","775851","2015"
"48184","775852","2015"
"6192","775853","2015"
"6192","775854","2015"
"6192","775855","2015"
"6192","775856","2015"
"6192","775857","2015"
"6192","775858","2015"
"18520","775859","2015"
"51355","775860","2015"
"51355","775861","2015"
"51355","775862","2015"
"6324","775863","2015"
"6324","775864","2015"
"6324","775865","2015"
"7491","775866","2015"
"44510","775867","2015"
"48770","775868","2015"
"48770","775869","2015"
"48770","775870","2015"
"48770","775871","2015"
"48770","775872","2015"
"48770","775873","2015"
"48770","775874","2015"
"48770","775875","2015"
"48770","775876","2015"
"48770","775877","2015"
"48770","775878","2015"
"271","775879","2015"
"271","775880","2015"
"271","775881","2015"
"271","775882","2015"
"271","775883","2015"
"271","775884","2015"
"33943","775889","2015"
"33943","775890","2015"
"33943","775891","2015"
"33943","775892","2015"
"33943","775893","2015"
"33943","775894","2015"
"33943","775895","2015"
"33943","775896","2015"
"33943","775897","2015"
"33943","775898","2015"
"33943","775899","2015"
"33943","775900","2015"
"33943","775901","2015"
"33943","775902","2015"
"33943","775903","2015"
"33943","775904","2015"
"33943","775905","2015"
"33943","775906","2015"
"33943","775907","2015"
"33943","775908","2015"
"33943","775909","2015"
"33943","775910","2015"
"12526","775911","2015"
"12526","775912","2015"
"12526","775913","2015"
"12526","775914","2015"
"12526","775915","2015"
"48513","775916","2015"
"48513","775917","2015"
"48513","775918","2015"
"48513","775919","2015"
"48513","775920","2015"
"48513","775921","2015"
"48513","775922","2015"
"48513","775923","2015"
"13765","775924","2015"
"47288","775925","2015"
"47288","775926","2015"
"47288","775927","2015"
"22988","775933","2015"
"22988","775934","2015"
"22988","775935","2015"
"22988","775936","2015"
"8394","775937","2015"
"19837","775950","2015"
"19837","775951","2015"
"19837","775952","2015"
"19837","775953","2015"
"19837","775954","2015"
"19837","775955","2015"
"19837","775956","2015"
"19837","775957","2015"
"19837","775958","2015"
"19837","775959","2015"
"41752","775960","2015"
"41752","775961","2015"
"41752","775962","2015"
"41752","775963","2015"
"41752","775964","2015"
"41752","775965","2015"
"41752","775966","2015"
"41752","775967","2015"
"41752","775968","2015"
"41752","775969","2015"
"41752","775970","2015"
"41752","775971","2015"
"41752","775972","2015"
"41752","775973","2015"
"41752","775974","2015"
"41752","775975","2015"
"41752","775976","2015"
"22936","775978","2015"
"22936","775979","2015"
"22936","775980","2015"
"22936","775981","2015"
"22936","775982","2015"
"22936","775983","2015"
"22936","775984","2015"
"22936","775985","2015"
"22936","775986","2015"
"22936","775987","2015"
"22936","775988","2015"
"22936","775989","2015"
"22936","775990","2015"
"22936","775991","2015"
"22936","775992","2015"
"22936","775993","2015"
"22936","775994","2015"
"22936","775995","2015"
"22936","775996","2015"
"22936","775997","2015"
"22936","775998","2015"
"29192","775999","2015"
"29192","776000","2015"
"29192","776001","2015"
"29192","776002","2015"
"29192","776003","2015"
"29192","776004","2015"
"29192","776005","2015"
"29192","776006","2015"
"29192","776007","2015"
"9908","776008","2015"
"19080","776010","2015"
"19080","776011","2015"
"19080","776012","2015"
"19080","776013","2015"
"19080","776014","2015"
"19080","776015","2015"
"19080","776016","2015"
"19080","776017","2015"
"19080","776018","2015"
"19080","776019","2015"
"19080","776020","2015"
"19080","776021","2015"
"19080","776022","2015"
"19080","776023","2015"
"19080","776024","2015"
"19080","776025","2015"
"19080","776026","2015"
"19080","776027","2015"
"17776","776028","2015"
"17776","776029","2015"
"17776","776030","2015"
"17776","776031","2015"
"17776","776032","2015"
"17776","776033","2015"
"12214","776034","2015"
"50364","776036","2015"
"40653","776037","2015"
"49207","776038","2015"
"39972","776039","2015"
"39972","776040","2015"
"20143","776042","2015"
"20143","776043","2015"
"20143","776044","2015"
"48378","776045","2015"
"15699","776046","2015"
"15699","776047","2015"
"15699","776048","2015"
"15699","776049","2015"
"15699","776050","2015"
"15699","776051","2015"
"15699","776052","2015"
"15699","776053","2015"
"15699","776054","2015"
"15699","776055","2015"
"15699","776056","2015"
"15699","776057","2015"
"15699","776058","2015"
"15699","776059","2015"
"15699","776060","2015"
"7205","776061","2015"
"7205","776062","2015"
"7205","776063","2015"
"7205","776064","2015"
"7205","776065","2015"
"7205","776066","2015"
"7205","776067","2015"
"7205","776068","2015"
"45127","776069","2015"
"45127","776070","2015"
"45127","776071","2015"
"45127","776072","2015"
"45127","776073","2015"
"49671","776078","2015"
"49671","776079","2015"
"49671","776080","2015"
"49671","776081","2015"
"49671","776082","2015"
"6993","776083","2015"
"6993","776084","2015"
"6993","776085","2015"
"6993","776086","2015"
"20559","776087","2015"
"40736","776088","2015"
"41617","776089","2015"
"8569","776101","2015"
"8569","776102","2015"
"8569","776103","2015"
"8569","776104","2015"
"8569","776105","2015"
"8569","776106","2015"
"48494","776108","2015"
"48494","776109","2015"
"750","776110","2015"
"750","776111","2015"
"750","776112","2015"
"750","776113","2015"
"750","776114","2015"
"750","776115","2015"
"750","776116","2015"
"750","776117","2015"
"750","776118","2015"
"520","776119","2015"
"520","776120","2015"
"520","776121","2015"
"520","776122","2015"
"520","776123","2015"
"520","776124","2015"
"520","776125","2015"
"520","776126","2015"
"20493","776128","2015"
"20493","776129","2015"
"20493","776130","2015"
"20493","776131","2015"
"36652","776146","2015"
"36652","776147","2015"
"36652","776148","2015"
"36652","776149","2015"
"36652","776150","2015"
"36652","776151","2015"
"36652","776152","2015"
"36652","776153","2015"
"20086","776159","2015"
"6679","776160","2015"
"39416","776162","2015"
"39416","776163","2015"
"39416","776164","2015"
"39416","776165","2015"
"39416","776166","2015"
"10385","776172","2015"
"10385","776173","2015"
"10385","776174","2015"
"48825","776175","2015"
"48825","776176","2015"
"48825","776177","2015"
"48825","776178","2015"
"48825","776179","2015"
"48825","776180","2015"
"48825","776181","2015"
"48825","776182","2015"
"6627","776183","2015"
"6627","776184","2015"
"6627","776185","2015"
"6627","776186","2015"
"6627","776187","2015"
"6627","776188","2015"
"41176","776189","2015"
"41176","776190","2015"
"41176","776191","2015"
"41176","776192","2015"
"41176","776193","2015"
"41176","776194","2015"
"41176","776195","2015"
"41176","776196","2015"
"41176","776197","2015"
"41176","776198","2015"
"41176","776199","2015"
"41176","776200","2015"
"41176","776201","2015"
"41176","776202","2015"
"12300","776204","2015"
"12300","776205","2015"
"12300","776206","2015"
"12300","776207","2015"
"12300","776208","2015"
"12300","776209","2015"
"12300","776210","2015"
"12300","776211","2015"
"12300","776212","2015"
"12300","776213","2015"
"12300","776214","2015"
"12300","776215","2015"
"12300","776216","2015"
"12300","776217","2015"
"12300","776218","2015"
"12300","776219","2015"
"12300","776220","2015"
"12300","776221","2015"
"12300","776222","2015"
"12300","776223","2015"
"12300","776224","2015"
"12300","776225","2015"
"12300","776226","2015"
"12300","776227","2015"
"12300","776228","2015"
"12300","776229","2015"
"12300","776230","2015"
"12300","776231","2015"
"9246","776232","2015"
"45706","776235","2015"
"45706","776236","2015"
"45706","776237","2015"
"45706","776238","2015"
"45706","776239","2015"
"52352","776240","2015"
"42008","776241","2015"
"17862","776242","2015"
"17862","776243","2015"
"11238","776244","2015"
"14437","776245","2015"
"41697","776247","2015"
"28469","776248","2015"
"6615","776275","2015"
"42038","776276","2015"
"42038","776277","2015"
"42038","776278","2015"
"42038","776279","2015"
"8669","776280","2015"
"52370","776281","2015"
"51203","776282","2015"
"44580","776283","2015"
"12122","776286","2015"
"12122","776287","2015"
"12122","776288","2015"
"12122","776289","2015"
"12122","776290","2015"
"12122","776291","2015"
"12122","776292","2015"
"12122","776293","2015"
"12122","776294","2015"
"12122","776295","2015"
"12122","776296","2015"
"12122","776297","2015"
"12122","776298","2015"
"12122","776299","2015"
"52353","776300","2015"
"44415","776302","2015"
"44415","776303","2015"
"44415","776304","2015"
"44415","776305","2015"
"44415","776306","2015"
"44415","776307","2015"
"44415","776308","2015"
"44415","776309","2015"
"44415","776310","2015"
"44415","776311","2015"
"44415","776312","2015"
"44415","776313","2015"
"44415","776314","2015"
"44415","776315","2015"
"44415","776316","2015"
"44415","776317","2015"
"44415","776318","2015"
"44415","776319","2015"
"31828","776323","2015"
"12308","776324","2015"
"12308","776325","2015"
"12308","776326","2015"
"12308","776327","2015"
"243","776328","2015"
"243","776329","2015"
"243","776330","2015"
"243","776331","2015"
"243","776332","2015"
"243","776333","2015"
"243","776334","2015"
"243","776335","2015"
"243","776336","2015"
"243","776337","2015"
"243","776338","2015"
"243","776339","2015"
"243","776340","2015"
"287","776344","2015"
"287","776345","2015"
"287","776346","2015"
"287","776347","2015"
"287","776348","2015"
"287","776349","2015"
"287","776350","2015"
"33507","776353","2015"
"534","776354","2015"
"534","776355","2015"
"534","776356","2015"
"534","776357","2015"
"534","776358","2015"
"48640","776361","2015"
"48640","776362","2015"
"48640","776363","2015"
"48640","776364","2015"
"48640","776365","2015"
"48640","776366","2015"
"48640","776367","2015"
"48640","776368","2015"
"48640","776369","2015"
"29655","776370","2015"
"34435","776371","2015"
"12334","776373","2015"
"50758","776374","2015"
"15711","776375","2015"
"15711","776376","2015"
"15711","776377","2015"
"15711","776378","2015"
"15711","776379","2015"
"15711","776380","2015"
"15711","776381","2015"
"15711","776382","2015"
"15711","776383","2015"
"42812","776384","2015"
"42812","776385","2015"
"12144","776396","2015"
"12144","776397","2015"
"6241","776398","2015"
"6241","776399","2015"
"6241","776400","2015"
"6241","776401","2015"
"6241","776402","2015"
"6241","776403","2015"
"6241","776404","2015"
"6241","776405","2015"
"1429","776406","2015"
"1429","776407","2015"
"1429","776408","2015"
"1429","776409","2015"
"1429","776410","2015"
"12466","776417","2015"
"12466","776418","2015"
"12466","776419","2015"
"12466","776420","2015"
"12466","776421","2015"
"12466","776422","2015"
"12466","776423","2015"
"12466","776424","2015"
"42814","776427","2015"
"42814","776428","2015"
"42814","776429","2015"
"42814","776430","2015"
"42814","776431","2015"
"42814","776432","2015"
"42814","776433","2015"
"42814","776434","2015"
"42814","776435","2015"
"42814","776436","2015"
"42814","776437","2015"
"42814","776438","2015"
"42814","776439","2015"
"42814","776440","2015"
"23011","776444","2015"
"23011","776445","2015"
"23011","776446","2015"
"23011","776447","2015"
"23011","776448","2015"
"23011","776449","2015"
"23011","776450","2015"
"23011","776451","2015"
"23011","776452","2015"
"23011","776453","2015"
"23011","776454","2015"
"23011","776455","2015"
"23011","776456","2015"
"23011","776457","2015"
"23011","776458","2015"
"23011","776459","2015"
"23011","776460","2015"
"23011","776461","2015"
"23011","776462","2015"
"23011","776463","2015"
"23011","776464","2015"
"23011","776465","2015"
"23011","776466","2015"
"23011","776467","2015"
"23011","776468","2015"
"23011","776469","2015"
"21267","776471","2015"
"12151","776472","2015"
"12151","776473","2015"
"12151","776474","2015"
"12151","776475","2015"
"12151","776476","2015"
"12151","776477","2015"
"12167","776485","2015"
"42680","776486","2015"
"15522","776490","2015"
"15522","776491","2015"
"16553","776492","2015"
"16553","776493","2015"
"16553","776494","2015"
"16553","776495","2015"
"16553","776496","2015"
"22992","776497","2015"
"7563","776504","2015"
"7563","776505","2015"
"7563","776506","2015"
"1270","776511","2015"
"22986","776512","2015"
"22986","776513","2015"
"22986","776514","2015"
"22986","776515","2015"
"22986","776516","2015"
"22986","776517","2015"
"22986","776518","2015"
"22986","776519","2015"
"22986","776520","2015"
"22986","776521","2015"
"22986","776522","2015"
"22986","776523","2015"
"22986","776524","2015"
"22986","776525","2015"
"22986","776526","2015"
"22986","776527","2015"
"22986","776528","2015"
"22986","776529","2015"
"22986","776530","2015"
"22986","776531","2015"
"7604","776532","2015"
"19971","776533","2015"
"19971","776534","2015"
"6204","776540","2015"
"6204","776541","2015"
"6204","776542","2015"
"6204","776543","2015"
"6204","776544","2015"
"6204","776545","2015"
"6204","776546","2015"
"6204","776547","2015"
"6204","776548","2015"
"6204","776549","2015"
"6204","776550","2015"
"6204","776551","2015"
"41222","776552","2015"
"9573","776559","2015"
"9573","776560","2015"
"9573","776561","2015"
"9573","776562","2015"
"9573","776563","2015"
"12544","776564","2015"
"50086","776565","2015"
"16395","776566","2015"
"48773","776567","2015"
"6333","776569","2015"
"6333","776570","2015"
"6333","776571","2015"
"6333","776572","2015"
"6333","776573","2015"
"6333","776574","2015"
"6333","776575","2015"
"6333","776576","2015"
"6333","776577","2015"
"6189","776588","2015"
"6189","776589","2015"
"20133","776590","2015"
"20133","776591","2015"
"20527","776592","2015"
"20527","776593","2015"
"20527","776594","2015"
"20527","776595","2015"
"20527","776596","2015"
"20527","776597","2015"
"20527","776598","2015"
"17602","776601","2015"
"7956","996357","2015"
"48918","776603","2015"
"48918","776604","2015"
"29333","776605","2015"
"29333","776606","2015"
"29333","776607","2015"
"29333","776608","2015"
"29333","776609","2015"
"29333","776610","2015"
"29333","776611","2015"
"29333","776612","2015"
"29333","776613","2015"
"29333","776614","2015"
"29333","776615","2015"
"29333","776616","2015"
"29333","776617","2015"
"29333","776618","2015"
"29333","776619","2015"
"14748","776624","2015"
"16253","776625","2015"
"16253","776626","2015"
"20062","776627","2015"
"33941","776629","2015"
"33941","776630","2015"
"33941","776631","2015"
"33941","776632","2015"
"42899","776633","2015"
"33517","776634","2015"
"33517","776635","2015"
"33517","776636","2015"
"12381","776637","2015"
"12381","776638","2015"
"12381","776639","2015"
"12381","776640","2015"
"12381","776641","2015"
"12381","776642","2015"
"12381","776643","2015"
"21435","776644","2015"
"21435","776645","2015"
"21435","776646","2015"
"21435","776647","2015"
"21435","776648","2015"
"21435","776649","2015"
"21435","776650","2015"
"21435","776651","2015"
"21435","776652","2015"
"21435","776653","2015"
"21435","776654","2015"
"21435","776655","2015"
"21435","776656","2015"
"21435","776657","2015"
"21435","776658","2015"
"21435","776659","2015"
"21435","776660","2015"
"52037","776662","2015"
"52037","776663","2015"
"52037","776664","2015"
"52037","776665","2015"
"52037","776666","2015"
"52037","776667","2015"
"52037","776668","2015"
"52037","776669","2015"
"52037","776670","2015"
"52037","776671","2015"
"52037","776672","2015"
"52037","776673","2015"
"52037","776674","2015"
"30794","776680","2015"
"30796","776681","2015"
"20414","776684","2015"
"20414","776685","2015"
"20414","776686","2015"
"20414","776687","2015"
"40817","776694","2015"
"40817","776695","2015"
"15728","776696","2015"
"15728","776697","2015"
"15728","776698","2015"
"15728","776699","2015"
"15728","776700","2015"
"15728","776701","2015"
"15728","776702","2015"
"15728","776703","2015"
"15728","776704","2015"
"6132","776705","2015"
"20384","776706","2015"
"20384","776707","2015"
"48013","776717","2015"
"48013","776718","2015"
"28444","776719","2015"
"49106","776723","2015"
"49106","776724","2015"
"49106","776725","2015"
"6157","776726","2015"
"6157","776727","2015"
"285","776734","2015"
"285","776735","2015"
"285","776736","2015"
"285","776737","2015"
"285","776738","2015"
"285","776739","2015"
"285","776740","2015"
"285","776741","2015"
"285","776742","2015"
"1217","776746","2015"
"20517","776747","2015"
"44067","776750","2015"
"44067","776751","2015"
"44067","776752","2015"
"44067","776753","2015"
"44067","776754","2015"
"44067","776755","2015"
"83","776756","2015"
"83","776757","2015"
"83","776758","2015"
"83","776759","2015"
"83","776760","2015"
"83","776761","2015"
"83","776762","2015"
"83","776763","2015"
"83","776764","2015"
"83","776765","2015"
"25898","776786","2015"
"25898","776787","2015"
"25898","776788","2015"
"25898","776789","2015"
"25898","776790","2015"
"25898","776791","2015"
"25898","776792","2015"
"25898","776793","2015"
"25898","776794","2015"
"25898","776795","2015"
"25898","776796","2015"
"41652","776797","2015"
"41652","776798","2015"
"41652","776799","2015"
"41652","776800","2015"
"41652","776801","2015"
"41652","776802","2015"
"41652","776803","2015"
"1158","776817","2015"
"1158","776818","2015"
"1158","776819","2015"
"1158","776820","2015"
"1158","776821","2015"
"1158","776822","2015"
"1158","776823","2015"
"1158","776824","2015"
"1158","776825","2015"
"22898","776826","2015"
"22898","776827","2015"
"22898","776828","2015"
"22898","776829","2015"
"22898","776830","2015"
"22898","776831","2015"
"22898","776832","2015"
"337","776805","2015"
"337","776806","2015"
"337","776807","2015"
"337","776808","2015"
"337","776809","2015"
"337","776810","2015"
"337","776811","2015"
"337","776812","2015"
"337","776813","2015"
"337","776814","2015"
"337","776815","2015"
"7057","776833","2015"
"7057","776834","2015"
"7057","776835","2015"
"7057","776836","2015"
"7057","776837","2015"
"7057","776838","2015"
"7057","776839","2015"
"7057","776840","2015"
"7057","776841","2015"
"7057","776842","2015"
"7057","776843","2015"
"7057","776844","2015"
"7057","776845","2015"
"7057","776846","2015"
"7057","776847","2015"
"7057","776848","2015"
"7057","776849","2015"
"42478","776850","2015"
"16660","776856","2015"
"16660","776857","2015"
"16660","776858","2015"
"16660","776859","2015"
"16660","776860","2015"
"16660","776861","2015"
"14190","776864","2015"
"40530","776869","2015"
"28572","776870","2015"
"45368","776876","2015"
"45368","776877","2015"
"45368","776878","2015"
"45368","776879","2015"
"45368","776880","2015"
"45368","776881","2015"
"45368","776882","2015"
"40668","776883","2015"
"40651","776884","2015"
"40651","776885","2015"
"40651","776886","2015"
"40651","776887","2015"
"40651","776888","2015"
"40651","776889","2015"
"40651","776890","2015"
"40651","776891","2015"
"226","776893","2015"
"226","776894","2015"
"226","776895","2015"
"226","776896","2015"
"226","776897","2015"
"226","776898","2015"
"226","776899","2015"
"226","776900","2015"
"226","776901","2015"
"27950","776902","2015"
"27950","776903","2015"
"27950","776904","2015"
"6285","776907","2015"
"6285","776908","2015"
"20589","776909","2015"
"52401","776910","2015"
"443","776913","2015"
"443","776914","2015"
"443","776915","2015"
"25818","776916","2015"
"25818","776917","2015"
"25818","776918","2015"
"25818","776919","2015"
"25818","776920","2015"
"25818","776921","2015"
"25818","776922","2015"
"25818","776923","2015"
"25818","776924","2015"
"25818","776925","2015"
"16439","776926","2015"
"39988","776944","2015"
"39988","776945","2015"
"39988","776946","2015"
"431","776947","2015"
"18297","776948","2015"
"18297","776949","2015"
"18297","776950","2015"
"18297","776951","2015"
"18297","776952","2015"
"18297","776953","2015"
"18297","776954","2015"
"18297","776955","2015"
"18297","776956","2015"
"18297","776957","2015"
"20305","776958","2015"
"20305","776959","2015"
"21439","776960","2015"
"21439","776961","2015"
"21439","776962","2015"
"21439","776963","2015"
"21439","776964","2015"
"21439","776965","2015"
"21439","776966","2015"
"21439","776967","2015"
"21439","776968","2015"
"21439","776969","2015"
"21439","776970","2015"
"21439","776971","2015"
"21439","776972","2015"
"21439","776973","2015"
"21439","776974","2015"
"21439","776975","2015"
"21439","776976","2015"
"6676","776977","2015"
"6676","776978","2015"
"30755","776979","2015"
"41549","776989","2015"
"41549","776990","2015"
"11870","776993","2015"
"11870","776994","2015"
"11870","776995","2015"
"6226","776996","2015"
"6226","776997","2015"
"6226","776998","2015"
"6226","776999","2015"
"6226","777000","2015"
"48800","777001","2015"
"48800","777002","2015"
"48800","777003","2015"
"48800","777004","2015"
"23014","777011","2015"
"6713","777012","2015"
"41908","777033","2015"
"41908","777034","2015"
"41908","777035","2015"
"41908","777036","2015"
"41908","777037","2015"
"41908","777038","2015"
"41908","777039","2015"
"41908","777040","2015"
"41908","777041","2015"
"41908","777042","2015"
"41908","777043","2015"
"41908","777044","2015"
"41908","777045","2015"
"41908","777046","2015"
"41908","777047","2015"
"41908","777048","2015"
"41908","777049","2015"
"41908","777050","2015"
"41908","777051","2015"
"41908","777052","2015"
"41908","777053","2015"
"41908","777054","2015"
"41908","777055","2015"
"41908","777056","2015"
"41908","777057","2015"
"41908","777058","2015"
"41908","777059","2015"
"41908","777060","2015"
"41908","777061","2015"
"41908","777062","2015"
"41908","777063","2015"
"41908","777064","2015"
"15229","777065","2015"
"15229","777066","2015"
"6278","777067","2015"
"6278","777068","2015"
"6278","777069","2015"
"20624","777070","2015"
"20624","777071","2015"
"20624","777072","2015"
"20624","777073","2015"
"20624","777074","2015"
"20624","777075","2015"
"20481","777076","2015"
"20481","777077","2015"
"20481","777078","2015"
