"id","name","university_id","district_code","state_code","type_id","survey_year","is_dcf_applicable"
"195","VIDHYABHARTI TRUST COLLEGE OF PHARMACY, UMARAKH 268","0135","492","24","1","2015","true"
"121","SAL INSTITUTE OF PHARMACY, AHMEDABAD 277","0135","474","24","1","2015","true"
"128","SHIVAM PHARMACEUTICAL STUDIES & RESEARCH CENTER 282","0135","482","24","1","2015","true"
"154","SMT.. R. B. PATEL MAHILA PHARMACY COLLEGE, (ONLY FOR GIRLS) ,RAJKOT 284 ","0135","476","24","1","2015","true"
"260","D.L.Patel Institute of Management & Technology, MCA college.(SFI)-Himmatnagar 507 ","0135","472","24","1","2015","true"
"186","Institute of Science & Technology for Advanced Studies & Research (ISTAR)(SFI),Vallabh Vidyanagar 511","0135","482","24","1","2015","true"
"117","PARUL INSTITUTE OF PHARMACY, LIMDA 233","0763","486","24","1","2015","true"
"194","PARUL INSTITUTE OF PHARMACY & RESEARCH 214 ","0763","486","24","1","2015","true"
"244","Sarvajanik College of Engineering & Technology(SFI),(MCA) SURAT. 531 ","0135","492","24","1","2015","true"
"208","Sarvoday College of Management and Technology (MCA) (Integrated campus ) (SFI)-Limdi 532 ","0135","475","24","1","2015","true"
"228","Shree Swaminarayan Institute of Technology(SFI)-Gandhinagar 533","0135","473","24","1","2015","true"
"171","Shri Jaysukhlal Vadhar Institute of Management Studies  Shri Bipin T. Vadhar College of Management (JVIMS-MCA College)(SFI)-Jamnagar 537 ","0135","477","24","1","2015","true"
"141","VJKM Institute of Management and Computer Studies,VADU, TA- KADI, DIST- MEHSANA (SFI) 552","0135","471","24","1","2015","true"
"248","Dr.S.& S.S.Gandhi college of Engg. And Technology,Surat 612 ","0135","492","24","1","2015","true"
"217","Government Polytechnic,Dahod 630 ","0135","485","24","1","2015","true"
"226","M.L.Institute of Diploma Studies, Bhandu 635 ","0135","471","24","1","2015","true"
"240","Merchant Polytechnic, Visnagar 636","0135","471","24","1","2015","true"
"157","Parul Institute of Diploma Studies,Limda 639 ","0135","486","24","1","2015","true"
"206","R.C.Technical Institute,Ahmedabad 640","0135","474","24","1","2015","true"
"158","Sarvodaya Polytechnic Institute, Limbdi 643","0135","475","24","1","2015","true"
"200","B.S.Patel Polytechnic,Mehsana. 644","0135","471","24","1","2015","true"
"223","Tolani Foundation,Gandhidham  Polytechnic(SFI) 653 ","0135","468","24","1","2015","true"
"232","Darshan Inst. Of Eng. & Tech.  For Diploma Studies, Rajkot 662 ","0135","476","24","1","2015","true"
"203","Atul Polytechnic, Mansa, Mahudi 664","0135","473","24","1","2015","true"
"210","Om Insti. Of Eng.& Technology, Junagadh 665","0135","479","24","1","2015","true"
"215","Narayanbhai Bhikhabhai Patel Polytechnic,Piludara, Mehsana 668","0135","471","24","1","2015","true"
"238","Balasinor College of Polytechnic, Dist. Kheda  678","0135","483","24","1","2015","true"
"220","Arpit Institute of Engineering & Technology (Diploma),Hadala,Rajkot 680","0135","476","24","1","2015","true"
"189","Indu Management Institute -Vadodara (SFI) 719","0135","486","24","1","2015","true"
"230","K.K.Parekh Institute of Management Studies (SFI)-Amreli 722 ","0135","480","24","1","2015","true"
"214","L.J.Institute of Management Studies (SFI)-First shift Ahmedabad 729","0135","474","24","1","2015","true"
"193","Noble Engineering College(MBA Course) (SFI) -Bamangam  Junagadh 738 ","0135","479","24","1","2015","true"
"155"," Parul Institute of Engineering & Technology-MCA Programme (SFI)-Vadodara 525","0763","486","24","1","2015","true"
"51543","SHIRDI SAI DEGREE COLLEGE , KARKALA","0233","569","29","1","2015","true"
"219","Shree H.N.Shukla College of Management Studies,Rajkot (SFI) 759","0135","476","24","1","2015","true"
"132","Shree Sahajanand Institute of Management (SFI)-Bhavnagar 761 ","0135","481","24","1","2015","true"
"144","Shree Samanvay Institute of Business Administration (SFI)-Botad -Bhavnagar. 762","0135","481","24","1","2015","true"
"233","Shri Jairambhai Patel Institute of Business Management & Computer Applications (SJPI)(SFI),GANDHINAGAR. 769 ","0135","473","24","1","2015","true"
"165","Sigma Institute of Engineering (SFI) -Barrrol-Ta:Waghodiya Di:Vadodara. 775","0135","486","24","1","2015","true"
"120","Som-Lalit Institute of Business Management(SFI)Ahmedabad 778","0135","474","24","1","2015","true"
"1296","Yagachi Institute of Technology,  HASSAN","0249","574","29","1","2015","true"
"286","KALOL INSTITUTE OF PHARMACY, KALOL 225","0135","473","24","1","2015","true"
"278","L.J.INSTITUTE OF PHARMACY, SANAND 227","0135","474","24","1","2015","true"
"331","NOOTAN PHARMACY COLLEGE, VISNAGAR 232 ","0135","471","24","1","2015","true"
"218","SHRI SWAMINARAYAN COLLEGE OF PHARMACY, KALOL 258","0135","473","24","1","2015","true"
"290","SHANKARSINH VAGHELA BAPU INSTITUTE OF PHARMACY, UNAVA, GANDHINAGAR 278","0135","473","24","1","2015","true"
"273","SMT. S. M. SHAH PHAMACY COLLEGE, KHEDA 286 ","0135","483","24","1","2015","true"
"366","Bhagwan Mahavir College of Management-Surat (MCA ) (SFI) 504 ","0135","492","24","1","2015","true"
"332","L.J.Institue of Management Studies(SFI)-Ahmedabad 519 ","0135","474","24","1","2015","true"
"306","Laxmi Institute of Computer Applications (MCA) (SFI), Sarigam Valsad 520","0135","491","24","1","2015","true"
"253","Brahmanand institute of computer science(SFI)-Junagadha 534","0135","479","24","1","2015","true"
"280","Dr. Subhahsh Pethaljibhai Chavda Ahir Kelvani Mandal's Group of Institutions,Khamdhrol Road,Di:Junagadh-(SFI) 544 ","0135","479","24","1","2015","true"
"269","R.B.Institute of Management Studies (SFI)-Ahmedabad 549","0135","474","24","1","2015","true"
"327","Smt. Vanitaben Bachubhai Nandola MCA College,Bhacha, Tal.Una, Di:Junagadh (SFI) 551","0135","479","24","1","2015","true"
"287","Dr.J.N.Maheta Government Polytechnic,Amreli 611","0135","480","24","1","2015","true"
"297","Excel Institute of Diploma Studies,Kalol 613 ","0135","473","24","1","2015","true"
"279","Government Polytechnic,Porbandar 627","0135","478","24","1","2015","true"
"300","Government Polytechnic,Valsad 629 ","0135","491","24","1","2015","true"
"268","N.G.Patel Polytechnic,Isroli 637","0135","492","24","1","2015","true"
"318","Shri K.J.Polytechnic,Bharuch 645","0135","488","24","1","2015","true"
"255","Shri N.M.Gopani Polytechnic institute,Ranpur 646","0135","474","24","1","2015","true"
"289","Sigma Institute of Technology & Engg.( Polytechnic) 648 ","0135","486","24","1","2015","true"
"288","Sir Bhavsinhji Polytechnic Institute, Bhavnagar 649 ","0135","481","24","1","2015","true"
"252","Swami Sacchidanand Polytechnic college,Visnagar 650 ","0135","471","24","1","2015","true"
"283","V.P.M.P. Polytechnic, Gandhinagar 654","0135","473","24","1","2015","true"
"293","Ved Vyas Polytechnic, Himmatnagar 661","0135","472","24","1","2015","true"
"265","Balaji Insti. Of Eng. & Tech, Junagadh 663","0135","479","24","1","2015","true"
"328","F. D.(Mubin) Institute of Engineering & Technology, Dehgam, Bahiyal, Gandhinagar 675 ","0135","473","24","1","2015","true"
"291","Bhagwan Mahavir College of Management (MBA)(SFI),Vesu,Surat. 704","0135","492","24","1","2015","true"
"284","Grow More Faculty of Management (SFI),Himmatnagar 713 ","0135","472","24","1","2015","true"
"317","M.H.Gardi School of Management, Rajkot (SFI)  727 ","0135","476","24","1","2015","true"
"229","S. R. Luthra Institute of Management (SFI)-First shift-SURAT.750","0135","492","24","1","2015","true"
"336","Sarvoday College of Management and Technology (MBA) (Integrated Campus )(SFI)-Limbdi 757 ","0135","475","24","1","2015","true"
"334","Shri Chimanbhai Patel Institute of Management and Research (SFI)-Ahmedabad 768","0135","474","24","1","2015","true"
"263","Parul Institute of Management (SFI),WAGHODIA-Second Shift 802","0763","486","24","1","2015","true"
"187","Government Polytechnic,Vadnagar 628","0135","471","24","1","2015","true"
"304","Shri MH Kadakia Institute of Management & Computer Studies (SFI)-Ankleshwar 771","0135","488","24","1","2015","true"
"242","Shri Sunshine Education Trust Group of Institute (Faculty of MBA) (SFI)-Rajkot 773","0135","476","24","1","2015","true"
"307","Atmiya Institute of Technology & Science (SFI),Rajkot. 787","0135","476","24","1","2015","true"
"276","Sal Institute of Management (SFI) ,Opp. Science City, Bhadaj,Ahmedabad 807 ","0135","474","24","1","2015","true"
"272","Vidyabharti Trust Inst.Of technology & Reserch Centre (SFI) -Umrakh Bordoli 814 ","0135","492","24","1","2015","true"
"267","L.J.Institute Computer Application (SFI)-Ahmedabad 730","0135","474","24","1","2015","true"
"1071","North East Regional Centre, Tepesia Sports Complex, Sonapur, Guwahati","0277","321","18","4","2015","true"
"1072","University Polytechnic, Allahabad","0519","175","09","4","2015","true"
"1073","University Polytechnic, Shahjahanpur","0519","152","09","4","2015","true"
"9371","Thoubal College","0337","276","14","1","2015","true"
"6342","K. K. Shashtri Government Arts College","0136","474","24","1","2015","true"
"6343","Government Arts College, Gandhinagar","0136","473","24","1","2015","true"
"6344","Polytechnic in Home Science- Amreli","0140","480","24","3","2015","true"
"376","Shree Satsangi Saket Dham (721) K.J. Institute of Management (SFI)-Vadasma Di:Mehsana","0135","471","24","1","2015","true"
"1068","Mahadev Desai Samaj Seva Mahavidyalaya, Ahmedabad","0137","474","24","2","2015","false"
"1070","Hindi Shiksha Mahavidyalaya, Ahmedabad","0137","474","24","2","2015","false"
"1067","Mahadev Desai College of Physical Education, Sadra","0137","473","24","2","2015","false"
"1069","Biogas Research Unit & Microbiology, Sadra","0137","473","24","4","2015","false"
"362","L.B.RAO COLLEGE OF PHARMACEUTICAL EDU. AND RES., KHAMBHAT 226","0135","482","24","1","2015","true"
"409","L.M.COLLEGE OF PHARMACY, AHMEDABAD 228","0135","474","24","1","2015","true"
"418","SMT NILABEN MANUBHAI PADALIA PHARMACY COLLEGE, NAVAPURA 262","0135","474","24","1","2015","true"
"388","SURYABEN JASHUBHAI THAKKAR PHARMACY COLLEGE, RAJKOT 264 ","0135","476","24","1","2015","true"
"358","LAXMINARAYAN DEV COLLEGE OF PHARMACY, BHOLAV, BHARUCH 274","0135","488","24","1","2015","true"
"412","ATMIYA INSTITUTE OF TECH & SC., ,RAJKOT 502","0135","476","24","1","2015","true"
"400","Laljibhai Chaturbhai Institute of Technology (SFI),Bhandu,Mehsana. 515","0135","471","24","1","2015","true"
"339","L.J.Institute of Computer Applications(SFI)-Ahmedabad 518","0135","474","24","1","2015","true"
"393","Shri Sunshine Education Trust Group of Institute (Faculty of MCA) (SFI) -Rajkot 538","0135","476","24","1","2015","true"
"349","C.U.Shah Polytechnic,Surendranagar 609 ","0135","475","24","1","2015","true"
"385","Government Girls Polytechnic,Surat. 615 ","0135","492","24","1","2015","true"
"420","Vallabhbudhi polytechnic, Navsari 655","0135","490","24","1","2015","true"
"371","Aarsh Mahavidyalaya, Tramba,Rajkot 674","0135","476","24","1","2015","true"
"410","C.K.Shah Vijapurwala Institute of Management, Vadodra (SFI) 705","0135","486","24","1","2015","true"
"390","D.L.Patel Institute of Management & Technology-MBA Programme (SFI)-Himmatnagar 709","0135","472","24","1","2015","true"
"421","Golden  Jubilee Institute of Management & Technology (SFI)-Sidhpur 717 ","0135","470","24","1","2015","true"
"383","Kalol Institute of Management (SFI),Kalol. 725 ","0135","473","24","1","2015","true"
"395","N.R.Vekaria Institute of Business Management Studies (SFI)-Junagadh 736","0135","479","24","1","2015","true"
"415","Narmada College of Management (SFI),Bharuch 737","0135","488","24","1","2015","true"
"389","Brahmanand Insitute of Management(SFI)-Chaparda Junagadh 767","0135","479","24","1","2015","true"
"397","J.H.Patel College of Management & Technology (SFI) ,Christipura, Dahemi,Ta: Borsad,Di:Anand 795","0135","482","24","1","2015","true"
"401","Naran Lala School of Industrial Management & Computer Science- Navsari -(SFI) 799","0135","490","24","1","2015","true"
"1079","SOORAJBA COLLEGE OF EDUCATION","0141","473","24","2","2015","false"
"1103","Shri Aandabawa Vedant Sanskrit Mahavidyalaya","0152","477","24","1","2015","true"
"1104","Shri V.T.Choksi Suryapur Sanskrit Mahavidyalaya","0152","492","24","1","2015","true"
"353","Sanjaybhai Rajguru College of  Diploma Engineering 672 ","0135","476","24","1","2015","true"
"1106","Sarvajanik B. Ed. College","0152","471","24","3","2015","true"
"1107","Shri Babdeshwar Sanskrit Mahavidyalaya","0152","478","24","1","2015","true"
"1108","Shri Swaminarayan Sanskrit Mahavidyalaya, Jetalpur","0152","474","24","1","2015","true"
"1109","Shri Bhagwan Yagyavalkya Ved Sanskrit Mahavidyalaya","0152","472","24","1","2015","true"
"1110","Shri Narayan Ashram","0152","492","24","3","2015","true"
"1111","Shri Unnatpuram Sanskrit Mahavidyalaya","0152","479","24","3","2015","true"
"1112","Shri Bharatiya Chaturdham Vedbhavan Vidyalaya","0152","477","24","1","2015","true"
"1114","Shri Sarayu Ramanand Sanskrit Mahavidyalaya","0152","474","24","1","2015","true"
"1118","Shri Aniruddhacharya Sanskrit Mahavidyalaya","0152","486","24","1","2015","true"
"1119","Shri Bhartiya Yog Vedant Tapovan","0152","471","24","3","2015","true"
"1121","Shri Haidiyakhandi Sanskrit Mahavidyalaya","0152","486","24","1","2015","true"
"1122","Shri Dakor Sanskrit Mahavidyalaya","0152","483","24","1","2015","true"
"1123","Shri Darshanam Sanskrit Mahavidyalaya","0152","474","24","1","2015","true"
"1124","Shri Swaminarayan Sanskrit Mahavidyalaya, Dbhan","0152","483","24","1","2015","true"
"1125","Shri Narayan Sanskrit Mahavidyalaya","0152","482","24","1","2015","true"
"1128","Shri Shankaracharya Abhinav Sachhidanandtirth Sanskrit Mahavidyalaya","0152","477","24","1","2015","true"
"1129","Shri Ambika Sanskrit Mahavidyalaya","0152","469","24","1","2015","true"
"6345","College of Veterinary Science and Animal Husbandary- Junagadh","0140","479","24","2","2015","true"
"1130","Bhagwat Vidyapith Trust Sanchalit Shikshashastri (B.Ed.) College","0152","474","24","1","2015","true"
"1105","N.S. Patel Arts College","0152","482","24","1","2015","true"
"1126","Rajkiya Sanskrit Pathshala","0152","482","24","1","2015","true"
"1082","ASHVINBHAI A PATEL COMMERCE COLLEGE","0141","473","24","2","2015","false"
"1080","B P COLLEGE OF COMPUTER STUDIES","0141","473","24","2","2015","false"
"1077","S S PATEL COLLEGE OF EDUCATION","0141","473","24","2","2015","false"
"1074","B P COLLEGE OF BUSINESS ADMINISTRATION","0141","473","24","2","2015","false"
"352","Parul Institute of Engineering & Technology-MBA Programme (SFI),Waghodia. 742","0763","486","24","1","2015","true"
"6346","College of Fisheries Sciences- Veraval","0140","479","24","2","2015","true"
"6347","Polytechnic in Agro-Processing- Junagadh","0140","479","24","3","2015","true"
"6348","PG Institute of Agricultural-Business Management- Junagadh","0140","479","24","3","2015","true"
"6349","Polytechnic in Horticulture- Junagadh","0140","479","24","3","2015","true"
"6350","Polytechnic in Agriculture- Dhari","0140","480","24","3","2015","true"
"6351","College of Agriculture - Junagadh","0140","479","24","2","2015","true"
"6352","College of Agricultural Engineering and Technology- Junagadh","0140","479","24","2","2015","true"
"6353","Sri Guru Teg Bahadur Khalsa College","0120","091","07","1","2015","true"
"6354","Moti Lal Nehru College (Evening)","0120","097","07","1","2015","true"
"6355","Miranda House","0120","091","07","1","2015","true"
"6357","Shyam Lal College","0120","092","07","1","2015","true"
"6358","Ram Lal Anand College","0120","097","07","1","2015","true"
"6359","Janki Devi Memorial College","0120","095","07","1","2015","true"
"6360","Bhim Rao Ambedkar College","0120","092","07","1","2015","true"
"6361","Deen Dayal Upadhyaya College","0120","096","07","1","2015","true"
"6362","Sri Aurobindo College","0120","098","07","1","2015","true"
"11844","SHRI DWARKADHIS SANSKRIT ACADEMY AND INDOLOGICAL RESEARCH INSTITUTE, DWARKA","0151","476","24","1","2015","true"
"4111","Swami Gansyam Jivandasji Institute of Management and IT","0142","468","24","1","2015","true"
"4097","Tolani Commerce College","0142","468","24","1","2015","true"
"1132","Shri Bhaskara Vaidic Astrology Center","0152","492","24","3","2015","true"
"1133","Shri Narmada Sanskrit Ved Pathshala","0152","488","24","1","2015","true"
"1134","Shri Sitaram Gupta Sanskrit Mahavidyalaya","0152","471","24","1","2015","true"
"1136","Shri Swami Hirapuri Sanskrit Mahavidyalaya","0152","474","24","1","2015","true"
"1137","Shri Thakur H.L.Danthi B.K.Vaidik Sanskrit Mahavidyalaya","0152","472","24","1","2015","true"
"1138","Shri Brahmarshi Sanskrit Mahavidyalaya","0152","483","24","1","2015","true"
"1140","Shri Ram Yog Kendra","0152","476","24","3","2015","true"
"1142","Shri K. K. Shastri Arts College","0152","474","24","3","2015","true"
"1144","Shri Gopalkrishna Sanskrit Mahavidyalaya","0152","470","24","1","2015","true"
"1145","Borsad Kelavani Mandal","0152","482","24","3","2015","true"
"1146","Shri Muni Patanjali Yog Kendra","0152","479","24","3","2015","true"
"1229","Don Bosco Institute of Management","0049","321","18","2","2015","true"
"4099","S.D.Shethia College of Education","0142","468","24","1","2015","true"
"4100","Veerayatan Institute of Computer Application & Business Administration","0142","468","24","1","2015","true"
"4101","Shri J.B.Thacker Commerce College","0142","468","24","1","2015","true"
"4103","Sheth Dosabhai Lalchand Law College","0142","468","24","1","2015","true"
"4104","Tolani Institute of Commerce","0142","468","24","1","2015","true"
"4105","Muktajivan Swamibapa Mahila Arts & Commerce College","0142","468","24","1","2015","true"
"4106","SRK Institute Of Management  and Computer Education","0142","468","24","1","2015","true"
"4107","Tolani College of Arts & Science","0142","468","24","1","2015","true"
"4109","G.M.D.C. Sponsored - Manibhai Valji Ramani & Manilal Punjabhai Ramani  Arts College & Ratanshibhai Khimjibhai Khetani Commerce College,","0142","468","24","1","2015","true"
"4110","Sheth R.D.Education Trust Sanchalit Arts & Commerce College","0142","468","24","1","2015","true"
"431","Growmore Group of Institutions (SFI)-Himmatnagar 545 ","0135","472","24","1","2015","true"
"427","Patel Group of Institutions (SFI)  Village-Moti Dau,Tal-Di:Mehsana 548","0135","471","24","1","2015","true"
"422","B and B Institute of Technology,Vallabh Vidhyanagar (SFI) 605","0135","482","24","1","2015","true"
"428","T.F.Gandhidham Polytechnic,Adipur(Kutch) 651 ","0135","468","24","1","2015","true"
"424","Dalia Insti. Of Diploma Studies, Kheda 667","0135","483","24","1","2015","true"
"433","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD 728","0135","474","24","1","2015","true"
"6416","Satyawati College","0120","090","07","1","2015","true"
"4112","Shri Bhuj Mercantile Co-Op Bank Charitable Trust Sanchalit Nursing College","0142","468","24","1","2015","true"
"4115","Shri Z N Patel Cheritable Trust Sanchalit Master of Social Work","0142","468","24","1","2015","true"
"4116","Anjar Education Society Sanchalit P.G.D.H.R.M. College","0142","468","24","1","2015","true"
"4117","Government Science College","0142","468","24","1","2015","true"
"4118","M D College of Education","0142","468","24","1","2015","true"
"4119","Sheth S.V. Arts & Commerce College","0142","468","24","1","2015","true"
"4120","SRK Institute Of Social Science","0142","468","24","1","2015","true"
"4121","Smt.V.D.Thacker College of Education","0142","468","24","1","2015","true"
"4122","College of Special Education Indraprastha","0142","468","24","1","2015","true"
"4123","Dada Dukhayal College of Education","0142","468","24","1","2015","true"
"4124","Dr.H R Gajwani College of Education","0142","468","24","1","2015","true"
"4125","Baba Naharsingh Indraprastha  Mahavidyaly","0142","468","24","1","2015","true"
"4126","Tolani Institute of  Law","0142","468","24","1","2015","true"
"541","D. R. Patel and R. B. Patel Commerce College","0153","492","24","1","2015","true"
"4127","Sanskar Institute of Management  & Information Technology","0142","468","24","1","2015","true"
"4128","Shri H B Palan Arts & Commerce College","0142","468","24","1","2015","true"
"4129","Shri R. R. Lalan College of Arts & Science,","0142","468","24","1","2015","true"
"7037","MM Institute of Management, Mullana-Ambala.","0168","070","06","2","2015","true"
"7038","MM Institute of Nursing (for girls only), Mullana-Ambala.","0168","070","06","2","2015","true"
"7039","MM Institute of Physiotherapy & Rehabilitation, Mullana-Ambala.","0168","070","06","2","2015","true"
"1230","Ekalavya Institute of Technology,  CHAMARAJANAGAR","0249","578","29","1","2015","true"
"1231","A M C College of Engineering, BANGALORE","0249","572","29","1","2015","true"
"1232","P E S School of Engineering, BANGALORE","0249","572","29","1","2015","true"
"1233","VTU Extension centre, Reva Institute of Technology & Management, Bangalore","0249","572","29","4","2015","true"
"1234","Gogte Institute of Technology, Belgaum (QIP Centre)","0249","555","29","4","2015","true"
"1235","Sai Vidya Institute of Technology, BANGALORE","0249","572","29","1","2015","true"
"1236","Bearys Institute of Technology, MANGALORE","0249","575","29","1","2015","true"
"1237","KLEs College of Engineering & Technology, Chikkodi","0249","555","29","1","2015","true"
"5978","Sad Guru B. Ed. College","0136","474","24","1","2015","true"
"1141","Vartantu Sanskrit Mahavidyalaya","0152","474","24","1","2015","true"
"1147","Jahanvi Sanskrit Mahavidyalaya","0152","480","24","1","2015","true"
"1238","V.T.U Extension Center, N M A M Institute of Technology,  Nitte","0249","575","29","4","2015","true"
"1239","Prasaanna College of Engineering & Technology, BELTANGADI","0249","575","29","1","2015","true"
"1240","B T L Institute of Technology Management, BANGALORE","0249","572","29","1","2015","true"
"1241","H M S Institute of Technology, TUMKUR","0249","571","29","1","2015","true"
"1242","Navodaya Institute of Technology, RAICHUR","0249","559","29","1","2015","true"
"1243","B G S Inst., of Technology, Mandya Dist","0249","573","29","1","2015","true"
"7040","Dept. of Law, MM University, Mullana-Ambala.","0168","070","06","2","2015","true"
"7041","MM College of Pharmacy, Mullana-Ambala.","0168","070","06","2","2015","true"
"7042","MM Institute of Computer Technology & Business Mgt. (Hotel Mgt.), Mullana-Ambala.","0168","070","06","2","2015","true"
"7043","MM College of Dental Sciences & Research, Mullana-Ambala.","0168","070","06","2","2015","true"
"7044","MM Institute of Computer  Technology & Business Mgt. (MCA), Mullana-Ambala","0168","070","06","2","2015","true"
"7045","MM Engg. College, Mullana-Ambala","0168","070","06","2","2015","true"
"7046","MM Institute of Medical Sciences & Research, Mullana-Ambala.","0168","070","06","2","2015","true"
"7047","MM College of Nursing, Mullana-Ambala.","0168","070","06","2","2015","true"
"16164","College of Veterinary Sciences & Animal Husbandry","0534","145","09","2","2015","true"
"7939","SKT College of Physical Education","0486","618","33","1","2015","true"
"7940","Sri Sarada College of Physical Education for Women","0486","608","33","1","2015","true"
"7941","Koviloor Andavar College of Physical Education","0486","622","33","1","2015","true"
"7942","Meenachi College of Physical Education","0486","616","33","1","2015","true"
"7943","Christian College of Physical Education","0486","629","33","1","2015","true"
"5840","S. D. Arts & B. R. Commerce College","0136","473","24","1","2015","true"
"5841","Smt. R. B. Patel Arts & Commerce College","0136","474","24","1","2015","true"
"5844","Gujarat Arts & Science College","0136","474","24","1","2015","true"
"5845","Shri P. H. Goswami Municipal Arts & Science College","0136","473","24","1","2015","true"
"5847","S. L. U. Arts & H. P. T. Commerce College for Women","0136","474","24","1","2015","true"
"5849","B. V. D. Arts and Commerce College","0136","474","24","1","2015","true"
"5855","St. Xavier's College","0136","474","24","1","2015","true"
"5857","P. T. Arts and Commerce College","0136","474","24","1","2015","true"
"5858","M. B. Patel Rashtrabhasha Vinayan Aur Vanijya Mahavidyalaya","0136","474","24","1","2015","true"
"5893","Kheda Arts and Commerce College","0148","483","24","1","2015","true"
"5861","Saraspur Arts & Commerce College","0136","474","24","1","2015","true"
"5862","Umiya (Shri M. P. & B. A. Patel, Detrojwala) Arts & Commerce College for Girls","0136","474","24","1","2015","true"
"5867","Gujarat Arts and Commerce College, (Evening)","0136","474","24","1","2015","true"
"5869","Desai C. M. Arts & Commerce College","0136","474","24","1","2015","true"
"5871","Government Arts, Commerce College","0136","496","26","1","2015","true"
"5872","N. M. Zala & G. N. Zala Arts & Commerce College","0136","474","24","1","2015","true"
"26401","Cachar College","0050","316","18","1","2015","true"
"510","Government Arts & Commerce College, Ahwa","0153","489","24","1","2015","true"
"5875","Shri Sahajanand Arts & Commerce College","0136","474","24","1","2015","true"
"5878","Shri L. V. Upadhyay (Sabarmati) Arts & Commerce College","0136","474","24","1","2015","true"
"5880","Smt. R. D. Shah Arts & Smt. V. D. Shah Commerce College","0136","474","24","1","2015","true"
"5881","Uma Arts & Nathiba Commerce Mahila College","0136","473","24","1","2015","true"
"5882","Shri K. K. Arts and Commerce College","0136","474","24","1","2015","true"
"5883","R. H. Patel Arts & Comm. College","0136","474","24","1","2015","true"
"5885","F. D. Arts & Commerce College for Women","0136","474","24","1","2015","true"
"5886","M. P. Arts & M. H. Commerce College for Women","0136","474","24","1","2015","true"
"5889","Ahmedabad Arts and Commerce College","0136","474","24","1","2015","true"
"5892","Bhavan's R. A. College of Arts & Commerce","0136","474","24","1","2015","true"
"5894","M. B. Commerce and G. M. N. Arts College","0136","473","24","1","2015","true"
"5895","Smt. A. P. Patel Arts & Late Shri N. P. Patel Commerce College","0136","474","24","1","2015","true"
"5863","Manekchock Co-Op. Bank Arts & Mahemdabad Urban People's Co-Op. Bank Commerce College","0148","483","24","1","2015","true"
"5975","Varahi Education College","0136","474","24","1","2015","true"
"5868","M. D. Shah Commerce & B. D. Patel Arts College","0148","483","24","1","2015","true"
"5888","Navajagruti Arts and Commerce College for Women","0148","482","24","1","2015","true"
"5879","Shah K. S. Arts and V. M. Parekh Commerce College","0148","483","24","1","2015","true"
"5866","Shri R. K. Parikh Arts & Science College","0148","482","24","1","2015","true"
"5870","Shri S. D. Patel Arts & C. M. Patel Commerce College","0148","482","24","1","2015","true"
"5853","Smt. S. B. Patel Arts & Shri R. N. Amin Com. College","0148","483","24","1","2015","true"
"5851","Shri D. M. Patel Arts & Shri S. S. Patel Commerce College","0148","482","24","1","2015","true"
"5846","Adivasi Arts & Commerce College","0782","484","24","1","2015","true"
"5891","C. N. P. F. Arts & D. N. Science College","0782","486","24","1","2015","true"
"5979","Aakar Adhyapan Mandir M. Ed. College","0136","474","24","1","2015","true"
"5980","Hillwoods Academy of Teacher Education (English Medium)","0136","473","24","1","2015","true"
"5981","Shri Gayatri College of Education","0136","474","24","1","2015","true"
"5982","Shri M. R. Amin B. Ed. College","0136","473","24","1","2015","true"
"5985","Sheth C. N. GBTC B.Ed. (Basic) College","0136","474","24","1","2015","true"
"5989","Shri Umiya College of Education","0136","474","24","1","2015","true"
"5991","Smt. Santokben Shantilal Mohanlal Patel B. Ed. College","0136","473","24","1","2015","true"
"5992","Parth College of Education","0136","474","24","1","2015","true"
"5993","Som Lalit College of Education","0136","474","24","1","2015","true"
"5995","Umiya B. Ed. College for Women","0136","473","24","1","2015","true"
"5997","G. L. S. Institute of Teacher Education","0136","474","24","1","2015","true"
"7048","Chettinad College of Nursing","0451","604","33","2","2015","true"
"7049","Chettinad Hospital and Research Institute","0451","604","33","2","2015","true"
"7944","Maruthi College of Physical Education","0486","632","33","1","2015","true"
"7945","YMCA College of Physical Education","0486","603","33","1","2015","true"
"7946","Selvam College of Physical Education","0486","609","33","1","2015","true"
"7947","Dr. Sivanthi Aditanar College of Physical Education","0486","627","33","1","2015","true"
"5986","Dharmaj College of Education","0148","482","24","1","2015","true"
"478","Shri Maharaja Rajendrasinhji Arts & Science College","0153","487","24","1","2015","true"
"480","Navyug Science College","0153","492","24","1","2015","true"
"484","S. B. Garda Arts College & P. K. Patel College of Commerce","0153","490","24","1","2015","true"
"9384","United College","0337","280","14","1","2015","true"
"5874","C. & S. H. Desai Arts and L. K. L. Doshi Commerce College","0782","671","24","1","2015","true"
"491","Government Physiotherapy College","0153","492","24","1","2015","true"
"493","Surat Municipal Institute of Medical Education & Research Centre (SMIMER)","0153","492","24","1","2015","true"
"494","Sarvajanik College of Physiotherapy","0153","492","24","1","2015","true"
"495","A. V. Patel Commerce College","0153","490","24","1","2015","true"
"26402","Nehru College","0050","317","18","1","2015","true"
"496","Smt. Z. S. Patel College of Management","0153","492","24","1","2015","true"
"497","Shri Sardar Patel College of Education","0153","490","24","1","2015","true"
