"id","count_by_category_id"
"107741","5268172"
"87485","4382174"
"84356","4274998"
"110523","5392119"
"90204","4487076"
"99075","4853399"
"91083","4523401"
"115727","5628833"
"88932","4438373"
"98319","4820399"
"109900","5367711"
"114077","5549220"
"83344","4239382"
"109791","5364336"
"101038","4943543"
"106000","5187546"
"112106","5456817"
"114584","5565756"
"94171","4652102"
"86765","4357846"
"88557","4421992"
"103115","5047087"
"95365","4697078"
"83860","4256847"
"93792","4634647"
"115668","5625300"
"113137","5506880"
"114449","5560927"
"88302","4411590"
"95593","4706589"
"90940","4516512"
"92028","4566113"
"83458","4243350"
"91604","4545673"
"93306","4616510"
"100119","4904548"
"84767","4289077"
"95892","4717604"
"115469","5607163"
"89341","4452020"
"91193","4527543"
"114167","5554170"
"99551","4878039"
"104565","5111297"
"102623","5023757"
"89200","4447089"
"108270","5295788"
"93344","4617899"
"86832","4360343"
"98334","4821267"
"100014","4900595"
"105924","5184033"
"86659","4353287"
"100325","4912515"
"110296","5383295"
"94178","4652365"
"106560","5216803"
"111558","5435617"
"95909","4718529"
"105084","5140577"
"91616","4546127"
"110972","5416055"
"97438","4780701"
"102416","5010471"
"110449","5388754"
"109306","5344152"
"100769","4933177"
"110969","5415729"
"93141","4610638"
"94905","4680962"
"84248","4271828"
"106935","5232173"
"99031","4851502"
"86556","4350290"
"94998","4683912"
"108717","5316765"
"115738","5629478"
"101514","4965843"
"102423","5010703"
"109233","5340279"
"109746","5362328"
"91325","4532758"
"94919","4681284"
"103114","5047023"
"111762","5443216"
"115493","5607873"
"96572","4745612"
"86150","4335956"
"89629","4464018"
"108448","5301504"
"85757","4322109"
"89171","4446244"
"85160","4302094"
"102446","5011856"
"92325","4577400"
"101993","4987760"
"98141","4811128"
"101428","4962440"
"85243","4304459"
"98606","4832612"
"87884","4396894"
"91864","4559671"
"89932","4476265"
"109152","5336548"
"98574","4831130"
"99925","4895960"
"91427","4537326"
"95935","4719691"
"85712","4320271"
"87679","4389454"
"92812","4597665"
"97482","4782344"
"103194","5050296"
"97287","4774501"
"83347","4239432"
"102157","4997690"
"85594","4316468"
"113974","5544213"
"93558","4626382"
"88738","4428749"
"102903","5037847"
"89429","4455825"
"91012","4519459"
"96544","4744235"
"100432","4917781"
"111739","5442242"
"100275","4910632"
"100091","4903217"
"96883","4758544"
"113272","5513360"
"102796","5032210"
"105151","5144254"
"87703","4390469"
"89931","4476214"
"101772","4977516"
"109735","5361998"
"115722","5628729"
"102587","5022438"
"101228","4953135"
"107146","5240357"
"96482","4742058"
"97460","4781671"
"101526","4966216"
"105507","5162820"
"92522","4586546"
"97142","4769257"
"83812","4255653"
"105601","5167395"
"109965","5369979"
"89279","4449753"
"92193","4572049"
"111100","5420427"
"106204","5197003"
"115024","5587930"
"102039","4989998"
"97269","4773827"
"114507","5562585"
"89187","4446685"
"88396","4415270"
"90222","4488065"
"114688","5570281"
"83772","4254458"
"111985","5451869"
"109005","5328068"
"95879","4717151"
"105538","5164536"
"97707","4792329"
"89029","4441253"
"94769","4674746"
"110252","5381747"
"86335","4342037"
"101490","4965084"
"110270","5382395"
"112125","5457474"
"106671","5221262"
"106851","5229138"
"95978","4721211"
"106133","5193614"
"100111","4904311"
"88860","4434440"
"85296","4305933"
"86818","4359891"
"101602","4969999"
"84998","4296621"
"107184","5242095"
"84710","4287228"
"103350","5057062"
"90717","4509100"
"87375","4378611"
"85952","4329590"
"98463","4826627"
"113201","5509701"
"88122","4405943"
"93450","4622138"
"113692","5532459"
"105996","5187326"
"106443","5209624"
"84375","4275863"
"94845","4678282"
"102194","4999791"
"112022","5453262"
"90886","4514716"
"104310","5098549"
"113135","5506830"
"91386","4535333"
"95969","4720966"
"100075","4902661"
"107224","5243157"
"108480","5303072"
"110151","5377993"
"111915","5449582"
"94153","4651252"
"97777","4796633"
"100041","4901587"
"100602","4925119"
"101213","4951508"
"93377","4618997"
"106155","5194178"
"95045","4685793"
"85440","4310927"
"87882","4396846"
"111906","5449263"
"114640","5568058"
"108620","5311124"
"100887","4937223"
"94547","4664977"
"106570","5217110"
"106995","5234583"
"91992","4564524"
"84437","4277427"
"101403","4961208"
"104504","5107635"
"111718","5441804"
"111158","5422256"
"115546","5610440"
"85111","4300626"
"99829","4890911"
"99651","4881957"
"102690","5026250"
"114772","5574633"
"102966","5040988"
"114881","5580348"
"103335","5056439"
"103445","5060438"
"115655","5624765"
"109579","5356742"
"97221","4772204"
"92655","4591952"
"104002","5085208"
"98712","4836902"
"110222","5380589"
"112319","5467757"
"96781","4754633"
"102317","5004463"
"106750","5224962"
"115684","5625923"
"95383","4697813"
"102066","4990921"
"97527","4784246"
"113366","5518877"
"94670","4670529"
"87623","4387636"
"102030","4989491"
"85420","4310412"
"115734","5629196"
"99118","4856324"
"99461","4874452"
"96777","4754411"
"103511","5063490"
"106521","5214720"
"96662","4750544"
"109270","5342095"
"114043","5547862"
"106991","5234516"
"95010","4684524"
"85342","4307206"
"83730","4253359"
"110610","5401629"
"91064","4521955"
"83522","4244972"
"108957","5326382"
"95237","4692674"
"113973","5544164"
"89592","4462703"
"98825","4842345"
"88851","4433787"
"95164","4689874"
"104985","5132348"
"110426","5388203"
"92913","4602069"
"103633","5069874"
"103937","5082561"
"114082","5549517"
"87728","4391283"
"107905","5276682"
"107338","5249495"
"108762","5318189"
"104788","5121996"
"114360","5556932"
"91476","4539466"
"110383","5386459"
"102603","5023095"
"101160","4948985"
"103757","5075504"
"88853","4433843"
"93547","4626187"
"89737","4468580"
"103218","5051546"
"85473","4312149"
"111935","5450401"
"97965","4804579"
"106193","5196463"
"91522","4541658"
"100778","4933464"
"114118","5551924"
"107562","5258553"
"86110","4334873"
"114414","5559046"
"89907","4474908"
"108789","5318894"
"98315","4820301"
"106609","5218794"
"103026","5044112"
"114343","5556565"
"114350","5556668"
"89607","4463242"
"106541","5215675"
"113721","5533252"
"112211","5462409"
"101485","4964897"
"104109","5089339"
"90080","4481609"
"100215","4907616"
"112795","5489340"
"113967","5543575"
"103034","5044484"
"110836","5410204"
"98129","4810691"
"105577","5165994"
"110124","5376604"
"95641","4708157"
"93341","4617771"
"88143","4406397"
"113776","5535090"
"92322","4577305"
"100660","4928304"
"94230","4654088"
"94444","4662579"
"93489","4624113"
"102227","5000949"
"92773","4596061"
"92177","4571206"
"108232","5293539"
"109885","5367295"
"101330","4957792"
"106228","5198720"
"89536","4460156"
"85493","4312815"
"99840","4891317"
"97270","4773994"
"109687","5360432"
"83459","4243415"
"107005","5234813"
"88057","4403525"
"111311","5427074"
"104879","5127045"
"109818","5365186"
"111603","5437370"
"104752","5120241"
"103227","5051788"
"94143","4650777"
"97045","4764343"
"87696","4390209"
"98156","4812631"
"96784","4754759"
"98499","4828413"
"114698","5570528"
"97419","4779171"
"105499","5162517"
"101374","4960055"
"108025","5284045"
"88697","4427219"
"99986","4899374"
"92043","4566622"
"90353","4493018"
"113385","5520183"
"92860","4599925"
"94926","4681551"
"97536","4784586"
"104736","5119434"
"84134","4267265"
"89955","4477144"
"105020","5134187"
"102818","5033554"
"105557","5165345"
"98100","4809596"
"89383","4453902"
"90797","4512038"
"90819","4512758"
"83901","4258163"
"104400","5102934"
"102906","5038136"
"107730","5267641"
"95638","4708117"
"106891","5230548"
"101730","4975027"
"102520","5018487"
"98066","4808181"
"84807","4290616"
"106047","5189304"
"97404","4778623"
"100015","4900627"
"84912","4294123"
"98591","4831720"
"96986","4761910"
"115154","5593116"
"89917","4475386"
"97170","4770316"
"96819","4755986"
"90361","4493455"
"97386","4777915"
