"college_institution_id","survey_year","accreditation_id"
"9516","2015","24922"
"45554","2015","24923"
"18804","2015","24926"
"41365","2015","24927"
"42700","2015","24928"
"11101","2015","24929"
"26907","2015","24930"
"18462","2015","24932"
"9552","2015","24933"
"11221","2015","24934"
"27063","2015","24936"
"616","2015","24939"
"616","2015","24940"
"18970","2015","24942"
"6284","2015","24943"
"42677","2015","24944"
"28096","2015","24945"
"6980","2015","24947"
"28456","2015","24948"
"39578","2015","24949"
"347","2015","24950"
"11049","2015","24951"
"44269","2015","24952"
"11069","2015","24953"
"42054","2015","24954"
"28322","2015","24955"
"10119","2015","24956"
"28266","2015","24957"
"6928","2015","24958"
"41421","2015","24960"
"6231","2015","24961"
"18172","2015","24962"
"7451","2015","24963"
"11128","2015","24964"
"10035","2015","24965"
"21986","2015","24966"
"12006","2015","24967"
"12006","2015","24968"
"17483","2015","24971"
"44646","2015","24972"
"13822","2015","24974"
"44665","2015","24975"
"41902","2015","24976"
"22197","2015","24977"
"22905","2015","24978"
"42666","2015","24980"
"22127","2015","24981"
"44757","2015","24982"
"44731","2015","24983"
"16580","2015","24985"
"45717","2015","24986"
"45717","2015","24987"
"45717","2015","24988"
"44769","2015","24989"
"42699","2015","24991"
"6126","2015","24992"
"5968","2015","24993"
"17824","2015","24994"
"409","2015","24995"
"458","2015","24996"
"6688","2015","24998"
"6688","2015","24999"
"11006","2015","25000"
"5846","2015","25001"
"6129","2015","25002"
"6334","2015","25003"
"27091","2015","25004"
"15731","2015","25005"
"10581","2015","25006"
"44638","2015","25007"
"6260","2015","25009"
"943","2015","25011"
"943","2015","25012"
"39361","2015","25014"
"9550","2015","25015"
"50772","2015","25017"
"46485","2015","25019"
"12024","2015","25020"
"11885","2015","25021"
"8308","2015","25023"
"9545","2015","25024"
"9545","2015","25025"
"944","2015","25026"
"944","2015","25027"
"36386","2015","25028"
"6721","2015","25029"
"6665","2015","25030"
"10440","2015","25031"
"32738","2015","25033"
"30492","2015","25034"
"30492","2015","25035"
"30492","2015","25036"
"11048","2015","25038"
"7454","2015","25039"
"32810","2015","25041"
"19707","2015","25042"
"15797","2015","25043"
"36966","2015","25044"
"14034","2015","25045"
"11189","2015","25046"
"24527","2015","25047"
"17748","2015","25048"
"29305","2015","25049"
"896","2015","25050"
"896","2015","25051"
"10955","2015","25052"
"956","2015","25054"
"8950","2015","25055"
"11844","2015","25056"
"18345","2015","25057"
"14550","2015","25058"
"6957","2015","25059"
"41069","2015","25060"
"21825","2015","25061"
"10954","2015","25062"
"44047","2015","25063"
"21149","2015","25064"
"8975","2015","25065"
"17818","2015","25066"
"28475","2015","25067"
"6943","2015","25068"
"16681","2015","25069"
"16327","2015","25070"
"13799","2015","25071"
"15258","2015","25073"
"13516","2015","25074"
"45367","2015","25075"
"11087","2015","25076"
"34208","2015","25077"
"21633","2015","25078"
"18732","2015","25080"
"10120","2015","25081"
"10999","2015","25082"
"49952","2015","25083"
"12321","2015","25084"
"42248","2015","25085"
"39","2015","25088"
"8008","2015","25089"
"11098","2015","25091"
"16590","2015","25093"
"16590","2015","25094"
"40274","2015","25097"
"42023","2015","25098"
"10381","2015","25099"
"10381","2015","25100"
"10381","2015","25101"
"49452","2015","25102"
"49452","2015","25103"
"14759","2015","25104"
"11243","2015","25105"
"11971","2015","25106"
"41864","2015","25107"
"33621","2015","25108"
"8940","2015","25109"
"9893","2015","25110"
"10063","2015","25111"
"44033","2015","25112"
"28513","2015","25113"
"27988","2015","25114"
"6552","2015","25115"
"8641","2015","25116"
"52373","2015","25117"
"6913","2015","25118"
"18758","2015","25120"
"5923","2015","25121"
"5923","2015","25122"
"34185","2015","25123"
"28084","2015","25124"
"11218","2015","25125"
"34038","2015","25127"
"8131","2015","25129"
"47505","2015","25130"
"45825","2015","25131"
"45825","2015","25132"
"45825","2015","25133"
"25010","2015","25134"
"27064","2015","25135"
"14245","2015","25137"
"15733","2015","25138"
"1047","2015","25139"
"1047","2015","25140"
"39440","2015","25141"
"15771","2015","25142"
"33959","2015","25143"
"8638","2015","25145"
"49834","2015","25146"
"11085","2015","25147"
"44683","2015","25148"
"32901","2015","25150"
"32901","2015","25151"
"32901","2015","25152"
"33740","2015","25153"
"40296","2015","25154"
"33716","2015","25155"
"16352","2015","25156"
"11998","2015","25159"
"14215","2015","25161"
"11167","2015","25162"
"8290","2015","25164"
"17714","2015","25167"
"7444","2015","25168"
"30727","2015","25169"
"30727","2015","25170"
"34001","2015","25171"
"11070","2015","25174"
"11163","2015","25177"
"24713","2015","25178"
"5875","2015","25179"
"5818","2015","25180"
"33977","2015","25181"
"13147","2015","25182"
"18954","2015","25183"
"10524","2015","25184"
"43154","2015","25185"
"6675","2015","25187"
"46563","2015","25188"
"22887","2015","25189"
"1218","2015","25190"
"1218","2015","25191"
"28165","2015","25192"
"16620","2015","25193"
"16583","2015","25194"
"28370","2015","25195"
"11146","2015","25197"
"17484","2015","25198"
"33809","2015","25199"
"41373","2015","25200"
"18550","2015","25201"
"21160","2015","25202"
"34223","2015","25203"
"44774","2015","25205"
"41174","2015","25206"
"22218","2015","25207"
"6623","2015","25208"
"11136","2015","25209"
"12065","2015","25210"
"6728","2015","25211"
"28080","2015","25212"
"34086","2015","25213"
"6712","2015","25214"
"41103","2015","25215"
"30806","2015","25216"
"906","2015","25217"
"29395","2015","25218"
"42673","2015","25219"
"8554","2015","25220"
"11993","2015","25221"
"5918","2015","25222"
"42219","2015","25223"
"18815","2015","25224"
"10714","2015","25225"
"6760","2015","25226"
"11166","2015","25227"
"47329","2015","25228"
"28462","2015","25229"
"894","2015","25230"
"22947","2015","25231"
"34119","2015","25232"
"8894","2015","25234"
"40764","2015","25235"
"18327","2015","25236"
"18780","2015","25237"
"42686","2015","25238"
"9239","2015","25239"
"36615","2015","25240"
"36980","2015","25241"
"9729","2015","25243"
"11967","2015","25244"
"6710","2015","25245"
"39937","2015","25247"
"5873","2015","25248"
"5938","2015","25249"
"34449","2015","25250"
"52664","2015","25251"
"30786","2015","25253"
"45326","2015","25255"
"5913","2015","25258"
"5897","2015","25259"
"10628","2015","25260"
"33896","2015","25263"
"6123","2015","25265"
"18510","2015","25266"
"22991","2015","25267"
"11897","2015","25268"
"22965","2015","25269"
"26812","2015","25270"
"29314","2015","25271"
"6668","2015","25272"
"460","2015","25273"
"44737","2015","25274"
"33611","2015","25276"
"8938","2015","25277"
"33599","2015","25278"
"172","2015","25279"
"33753","2015","25280"
"18355","2015","25281"
"7569","2015","25282"
"21025","2015","25283"
"6878","2015","25284"
"65","2015","25285"
"9029","2015","25286"
"27658","2015","25288"
"33580","2015","25289"
"11975","2015","25290"
"6629","2015","25291"
"52801","2015","25293"
"6952","2015","25294"
"8996","2015","25296"
"27041","2015","25297"
"28534","2015","25298"
"6659","2015","25299"
"33591","2015","25301"
"35295","2015","25302"
"33513","2015","25304"
"33595","2015","25305"
"9820","2015","25306"
"17465","2015","25307"
"36947","2015","25308"
"36947","2015","25309"
"11894","2015","25310"
"33886","2015","25311"
"42255","2015","25312"
"16934","2015","25313"
"44791","2015","25314"
"9954","2015","25315"
"6816","2015","25316"
"33584","2015","25317"
"17758","2015","25318"
"6633","2015","25319"
"37018","2015","25320"
"17724","2015","25321"
"34162","2015","25322"
"22390","2015","25323"
"37178","2015","25324"
"34180","2015","25325"
"6166","2015","25327"
"37099","2015","25328"
"11953","2015","25329"
"44744","2015","25331"
"18390","2015","25332"
"116","2015","25333"
"33931","2015","25334"
"16548","2015","25336"
"12010","2015","25337"
"9984","2015","25338"
"13437","2015","25339"
"6879","2015","25340"
"44663","2015","25342"
"12319","2015","25343"
"17590","2015","25344"
"40912","2015","25345"
"8941","2015","25346"
"43268","2015","25347"
"52635","2015","25349"
"823","2015","25350"
"5937","2015","25351"
"5937","2015","25352"
"6800","2015","25353"
"36937","2015","25354"
"30846","2015","25356"
"16495","2015","25357"
"16495","2015","25358"
"35437","2015","25359"
"35437","2015","25360"
"35437","2015","25361"
"17382","2015","25363"
"28204","2015","25364"
"33647","2015","25365"
"20866","2015","25367"
"44030","2015","25368"
"157","2015","25369"
"871","2015","25370"
"1301","2015","25371"
"49102","2015","25372"
"9030","2015","25373"
"8699","2015","25374"
"37044","2015","25375"
"741","2015","25376"
"741","2015","25377"
"21043","2015","25378"
"44647","2015","25379"
"1203","2015","25380"
"11051","2015","25381"
"18574","2015","25382"
"43373","2015","25383"
"28258","2015","25384"
"28718","2015","31870"
"5920","2015","25386"
"29885","2015","25387"
"49443","2015","25389"
"7346","2015","25390"
"34348","2015","25391"
"41630","2015","25393"
"33489","2015","25394"
"5894","2015","25396"
"5894","2015","25397"
"5879","2015","25398"
"18511","2015","25399"
"34139","2015","25400"
"6352","2015","25401"
"6929","2015","25402"
"18201","2015","25403"
"33523","2015","25405"
"8688","2015","25406"
"28197","2015","25408"
"10167","2015","25409"
"5865","2015","25411"
"7230","2015","25412"
"33603","2015","25413"
"20831","2015","25414"
"1013","2015","25417"
"44031","2015","25418"
"9025","2015","25420"
"28101","2015","25421"
"21161","2015","25422"
"5971","2015","25423"
"18217","2015","25424"
"17733","2015","25425"
"8689","2015","25426"
"42670","2015","25427"
"28052","2015","25428"
"17524","2015","25429"
"18253","2015","25430"
"24460","2015","25431"
"21074","2015","25432"
"33646","2015","25433"
"19383","2015","25434"
"5979","2015","25436"
"17722","2015","25437"
"44670","2015","25438"
"9936","2015","25439"
"7005","2015","25440"
"6924","2015","25441"
"20757","2015","25442"
"10022","2015","25443"
"15789","2015","25444"
"6331","2015","25445"
"34068","2015","25447"
"5909","2015","25449"
"33803","2015","25450"
"22959","2015","25451"
"7401","2015","25452"
"44673","2015","25453"
"34028","2015","25454"
"45321","2015","25455"
"11191","2015","25456"
"8679","2015","25457"
"44029","2015","25458"
"20811","2015","25459"
"38970","2015","25460"
"42258","2015","25461"
"28662","2015","25462"
"20615","2015","25463"
"28269","2015","25464"
"37032","2015","25466"
"37032","2015","25467"
"37032","2015","25468"
"37032","2015","25469"
"42698","2015","25470"
"33527","2015","25471"
"23086","2015","25472"
"19412","2015","25473"
"21243","2015","25474"
"21243","2015","25475"
"21243","2015","25476"
"21243","2015","25477"
"21243","2015","25478"
"21243","2015","25479"
"21243","2015","25480"
"9488","2015","25481"
"44766","2015","25482"
"33961","2015","25483"
"27038","2015","25485"
"27038","2015","25486"
"27038","2015","25487"
"27038","2015","25488"
"43051","2015","25489"
"38583","2015","25490"
"5853","2015","25491"
"9528","2015","25492"
"1019","2015","25493"
"9208","2015","25494"
"6889","2015","25495"
"33914","2015","25496"
"33873","2015","25498"
"7121","2015","25499"
"14253","2015","25500"
"28318","2015","25501"
"25984","2015","25504"
"33770","2015","25505"
"5819","2015","25506"
"16488","2015","25507"
"18427","2015","25508"
"44778","2015","25509"
"28061","2015","25510"
"6755","2015","25511"
"28160","2015","25512"
"33972","2015","25514"
"28063","2015","25515"
"28478","2015","25516"
"34065","2015","25517"
"43363","2015","25518"
"33505","2015","25519"
"31873","2015","25520"
"15690","2015","25521"
"11849","2015","25523"
"27075","2015","25524"
"28049","2015","25528"
"42790","2015","25529"
"45986","2015","25531"
"17670","2015","25532"
"22903","2015","25533"
"35218","2015","25534"
"36733","2015","25535"
"1151","2015","25537"
"1151","2015","25538"
"11131","2015","25539"
"37105","2015","25542"
"37105","2015","25543"
"977","2015","25544"
"11873","2015","25545"
"44642","2015","25546"
"38283","2015","25548"
"29784","2015","25549"
"11999","2015","25550"
"44628","2015","25552"
"901","2015","25553"
"18674","2015","25555"
"5902","2015","25556"
"7308","2015","25557"
"34097","2015","25558"
"11959","2015","25559"
"20782","2015","25560"
"28299","2015","25563"
"14288","2015","25564"
"40699","2015","25565"
"29804","2015","25566"
"8482","2015","25567"
"31827","2015","25568"
"17415","2015","25569"
"17415","2015","25570"
"52821","2015","25572"
"9560","2015","25573"
"42613","2015","25574"
"47764","2015","25575"
"8825","2015","25576"
"32596","2015","25577"
"10982","2015","25578"
"35596","2015","25579"
"50916","2015","25580"
"34069","2015","25582"
"21647","2015","25584"
"11088","2015","25585"
"27849","2015","25586"
"42088","2015","25587"
"34138","2015","25588"
"21065","2015","25589"
"11132","2015","25590"
"10023","2015","25591"
"17754","2015","25594"
"44561","2015","25595"
"9952","2015","25596"
"22450","2015","25597"
"11001","2015","25598"
"40434","2015","25599"
"11082","2015","25600"
"19165","2015","25602"
"47358","2015","25603"
"42139","2015","25604"
"18817","2015","25605"
"18817","2015","25606"
"18817","2015","25607"
"44826","2015","25608"
"16804","2015","25610"
"43370","2015","25611"
"21039","2015","25614"
"12701","2015","25615"
"16521","2015","25616"
"32845","2015","25617"
"43177","2015","25618"
"173","2015","25622"
"11222","2015","25626"
"35752","2015","25627"
"47243","2015","25628"
"47243","2015","25629"
"47243","2015","25630"
"11080","2015","25631"
"42593","2015","25633"
"15152","2015","25634"
"394","2015","25635"
"8849","2015","25636"
"7077","2015","25637"
"11015","2015","25640"
"30834","2015","25641"
"25057","2015","25644"
"44326","2015","25646"
"863","2015","25647"
"8991","2015","25648"
"52038","2015","25650"
"32917","2015","31871"
"17698","2015","25651"
"39343","2015","25652"
"21352","2015","25653"
"18193","2015","25654"
"44790","2015","25655"
"11851","2015","25657"
"20843","2015","25658"
"8840","2015","25659"
"5919","2015","25660"
"8867","2015","25663"
"28436","2015","25665"
"48186","2015","25666"
"18453","2015","25667"
"8507","2015","25668"
"15801","2015","25669"
"7611","2015","25670"
"8913","2015","25671"
"45621","2015","25672"
"41199","2015","25673"
"28993","2015","25677"
"41394","2015","25679"
"21156","2015","25680"
"20922","2015","25681"
"17543","2015","25682"
"36127","2015","25685"
"47254","2015","25686"
"40925","2015","25687"
"21930","2015","25689"
"17571","2015","25690"
"7288","2015","25692"
"41351","2015","25694"
"10602","2015","25695"
"11456","2015","25696"
"11013","2015","25697"
"8460","2015","25698"
"7226","2015","25699"
"8891","2015","25701"
"49027","2015","25702"
"10671","2015","25704"
"5811","2015","25707"
"5811","2015","25708"
"17210","2015","25709"
"17557","2015","25710"
"6706","2015","25711"
"16547","2015","25712"
"19046","2015","25713"
"21071","2015","25714"
"35270","2015","25715"
"5882","2015","25716"
"22283","2015","25718"
"35467","2015","25719"
"11956","2015","25720"
"40863","2015","25721"
"20816","2015","25722"
"8510","2015","25724"
"10904","2015","25725"
"33636","2015","25726"
"15710","2015","25727"
"22445","2015","25728"
"41025","2015","25729"
"28379","2015","25730"
"46338","2015","25731"
"17085","2015","25732"
"44697","2015","25735"
"39718","2015","25736"
"20601","2015","25737"
"19111","2015","25738"
"33833","2015","25739"
"10132","2015","25740"
"5901","2015","25743"
"33773","2015","25744"
"35501","2015","25745"
"41553","2015","25746"
"8293","2015","25747"
"22980","2015","25748"
"32765","2015","25749"
"34603","2015","25750"
"9522","2015","25751"
"11141","2015","25752"
"34344","2015","25753"
"11244","2015","25754"
"16448","2015","25755"
"19100","2015","25756"
"19099","2015","25757"
"35643","2015","25758"
"11198","2015","25759"
"15698","2015","25760"
"33615","2015","25761"
"7232","2015","25762"
"8693","2015","25763"
"10923","2015","25764"
"7064","2015","25765"
"15770","2015","25766"
"11972","2015","25767"
"10128","2015","25768"
"29659","2015","25769"
"34409","2015","25770"
"41826","2015","25771"
"12268","2015","25772"
"45038","2015","25773"
"27630","2015","25774"
"10948","2015","25776"
"42289","2015","25777"
"39740","2015","25778"
"10983","2015","25779"
"5797","2015","25780"
"35758","2015","25781"
"28153","2015","25782"
"8993","2015","25784"
"16610","2015","25785"
"16610","2015","25786"
"17735","2015","25787"
"10608","2015","25788"
"22269","2015","25789"
"26789","2015","25790"
"32597","2015","25791"
"17013","2015","25792"
"41197","2015","25793"
"14845","2015","25794"
"44633","2015","25795"
"17444","2015","25796"
"31859","2015","25797"
"45343","2015","25799"
"14982","2015","25800"
"22092","2015","25801"
"20900","2015","25802"
"28248","2015","25803"
"35338","2015","25804"
"8405","2015","25805"
"33812","2015","25806"
"9874","2015","25807"
"16915","2015","25808"
"48200","2015","25810"
"48200","2015","25811"
"48200","2015","25812"
"48200","2015","25813"
"8239","2015","25814"
"31600","2015","25815"
"22411","2015","25816"
"953","2015","25817"
"12000","2015","25818"
"29647","2015","25820"
"22106","2015","25822"
"33394","2015","25824"
"41758","2015","25825"
"14893","2015","25826"
"37097","2015","25827"
"9824","2015","25829"
"41745","2015","25830"
"28393","2015","25832"
"29815","2015","25833"
"10156","2015","25834"
"34003","2015","25836"
"27946","2015","25837"
"45919","2015","25838"
"11866","2015","25839"
"10928","2015","25840"
"39147","2015","25841"
"8992","2015","25842"
"10776","2015","25843"
"35468","2015","25844"
"7350","2015","25845"
"33555","2015","25847"
"25524","2015","25848"
"34416","2015","25849"
"11242","2015","25850"
"28067","2015","25851"
"14610","2015","25852"
"10553","2015","25854"
"11130","2015","25855"
"11239","2015","25856"
"10753","2015","25857"
"12105","2015","25858"
"13878","2015","25859"
"13878","2015","25860"
"13878","2015","25861"
"10890","2015","25863"
"22093","2015","25864"
"29058","2015","25865"
"15727","2015","25866"
"44692","2015","25867"
"9963","2015","25868"
"34063","2015","25869"
"41048","2015","25871"
"41048","2015","25872"
"32842","2015","25873"
"34293","2015","25874"
"11928","2015","25875"
"27866","2015","25876"
"8973","2015","25877"
"12015","2015","25878"
"11996","2015","25880"
"6961","2015","25881"
"28187","2015","25882"
"40240","2015","25883"
"19244","2015","25884"
"7531","2015","25885"
"7531","2015","25886"
"16290","2015","25887"
"9979","2015","25889"
"20883","2015","25890"
"8646","2015","25891"
"45713","2015","25892"
"5878","2015","25893"
"41678","2015","25895"
"34492","2015","25896"
"10028","2015","25897"
"50713","2015","25898"
"48419","2015","25899"
"11076","2015","25900"
"10153","2015","25901"
"6708","2015","25902"
"44412","2015","25903"
"21762","2015","25904"
"19087","2015","25905"
"15788","2015","25906"
"45345","2015","25907"
"11644","2015","25908"
"8291","2015","25909"
"30108","2015","25912"
"8181","2015","25913"
"11882","2015","25914"
"6990","2015","25915"
"17668","2015","25916"
"21842","2015","25917"
"9173","2015","25918"
"11557","2015","25919"
"10870","2015","25920"
"10864","2015","25922"
"41034","2015","25923"
"17681","2015","25924"
"8497","2015","25926"
"10633","2015","25927"
"38245","2015","25929"
"28533","2015","25930"
"11929","2015","25932"
"9015","2015","25933"
"10047","2015","25934"
"35464","2015","25935"
"30119","2015","25936"
"28148","2015","25938"
"28148","2015","25939"
"14647","2015","25940"
"14752","2015","25941"
"33736","2015","25942"
"44028","2015","25945"
"28459","2015","25950"
"1256","2015","25951"
"8311","2015","25952"
"20926","2015","25954"
"39550","2015","25956"
"6922","2015","25957"
"39653","2015","25958"
"19156","2015","25959"
"44652","2015","25961"
"35562","2015","25962"
"17732","2015","25963"
"10618","2015","25964"
"37015","2015","25965"
"29306","2015","25968"
"28457","2015","25969"
"28457","2015","25970"
"44719","2015","25971"
"10755","2015","25972"
"15307","2015","25974"
"29279","2015","25975"
"35695","2015","25979"
"5836","2015","25980"
"11059","2015","25981"
"17740","2015","25982"
"9562","2015","25983"
"32872","2015","25984"
"11280","2015","25985"
"34095","2015","25986"
"30465","2015","25987"
"26532","2015","25988"
"29714","2015","25989"
"14859","2015","25990"
"14460","2015","25993"
"11249","2015","25994"
"18206","2015","25995"
"1439","2015","25996"
"41929","2015","25997"
"37050","2015","25998"
"21696","2015","26000"
"14868","2015","26001"
"22870","2015","26002"
"46585","2015","26004"
"17412","2015","26005"
"14836","2015","26006"
"49408","2015","26008"
"11192","2015","26009"
"12731","2015","26010"
"9331","2015","26011"
"46888","2015","26012"
"7490","2015","26013"
"10654","2015","26014"
"43339","2015","26015"
"43366","2015","26016"
"28172","2015","26018"
"28060","2015","26020"
"8354","2015","26021"
"7109","2015","26022"
"10946","2015","26023"
"12350","2015","26024"
"11946","2015","26025"
"10959","2015","26026"
"34314","2015","26027"
"44034","2015","26028"
"45633","2015","26029"
"20791","2015","26030"
"10780","2015","26031"
"41684","2015","26032"
"44813","2015","26038"
"8884","2015","26039"
"25079","2015","26040"
"41785","2015","26041"
"50654","2015","26042"
"21763","2015","26044"
"30792","2015","26046"
"34108","2015","26047"
"17769","2015","26049"
"44923","2015","26050"
"40312","2015","26053"
"40312","2015","26054"
"40312","2015","26055"
"40312","2015","26056"
"14436","2015","26058"
"33851","2015","26059"
"47167","2015","26060"
"47167","2015","26061"
"47167","2015","26062"
"47167","2015","26063"
"10782","2015","26064"
"13315","2015","26065"
"11881","2015","26066"
"50922","2015","26067"
"50922","2015","26068"
"17608","2015","26069"
"18404","2015","26070"
"13415","2015","26071"
"28082","2015","26073"
"10884","2015","26078"
"19593","2015","26080"
"19593","2015","26081"
"19593","2015","26082"
"17505","2015","26083"
"28372","2015","26084"
"35013","2015","26085"
"10886","2015","26087"
"39794","2015","26089"
"8880","2015","26091"
"17097","2015","26092"
"35675","2015","26094"
"10585","2015","26095"
"22417","2015","26097"
"28753","2015","26098"
"19070","2015","26099"
"9017","2015","26102"
"10705","2015","26103"
"27938","2015","26104"
"33842","2015","26105"
"15732","2015","26107"
"10565","2015","26108"
"17479","2015","26109"
"39344","2015","26111"
"22288","2015","26112"
"18831","2015","26113"
"10639","2015","26114"
"10810","2015","26115"
"14812","2015","26116"
"6044","2015","26117"
"11990","2015","26118"
"22444","2015","26119"
"11096","2015","26120"
"15584","2015","26121"
"12682","2015","26122"
"21372","2015","26123"
"42167","2015","26125"
"39325","2015","26126"
"28465","2015","26127"
"42373","2015","26128"
"35084","2015","26129"
"33967","2015","26130"
"39427","2015","26131"
"10691","2015","26132"
"19453","2015","26133"
"10912","2015","26135"
"35753","2015","26136"
"35754","2015","26137"
"47807","2015","26139"
"14966","2015","26140"
"14673","2015","26141"
"43353","2015","26142"
"39398","2015","26143"
"8921","2015","26144"
"10660","2015","26146"
"43075","2015","26147"
"42227","2015","26148"
"11119","2015","26149"
"9143","2015","26150"
"25090","2015","26151"
"11036","2015","26152"
"28115","2015","26153"
"35759","2015","26154"
"44599","2015","26155"
"26874","2015","26156"
"53277","2015","26157"
"11129","2015","26158"
"44781","2015","26159"
"8981","2015","26160"
"35568","2015","26161"
"41853","2015","26162"
"28214","2015","26163"
"8306","2015","26166"
"11195","2015","26168"
"12009","2015","26169"
"28496","2015","26170"
"40015","2015","26171"
"11188","2015","26172"
"24681","2015","26174"
"20778","2015","26175"
"8396","2015","26176"
"7093","2015","26177"
"9036","2015","26178"
"32606","2015","26179"
"10160","2015","26180"
"22320","2015","26181"
"11685","2015","26182"
"30863","2015","26183"
"22079","2015","26184"
"22159","2015","26185"
"43381","2015","26186"
"28220","2015","26188"
"39569","2015","26189"
"29348","2015","26190"
"6257","2015","26191"
"6140","2015","26192"
"6235","2015","26193"
"22105","2015","26194"
"27729","2015","26196"
"17383","2015","26197"
"22431","2015","26198"
"40351","2015","26199"
"29669","2015","26200"
"39720","2015","26201"
"8508","2015","26202"
"16867","2015","26203"
"32861","2015","26204"
"16491","2015","26205"
"7279","2015","26206"
"21415","2015","26207"
"21733","2015","26208"
"20834","2015","26210"
"14458","2015","26211"
"17547","2015","26212"
"29747","2015","26213"
"30820","2015","26215"
"1166","2015","26219"
"30865","2015","26220"
"7371","2015","26221"
"17831","2015","26222"
"18104","2015","26223"
"18104","2015","26224"
"10770","2015","26225"
"41104","2015","26226"
"21133","2015","26227"
"15980","2015","26228"
"10933","2015","26229"
"6118","2015","26230"
"36465","2015","26231"
"48666","2015","26232"
"49042","2015","26233"
"12588","2015","26234"
"22543","2015","26236"
"10944","2015","26237"
"41313","2015","26238"
"16932","2015","26239"
"28892","2015","26240"
"17089","2015","26242"
"39595","2015","26243"
"28400","2015","26244"
"21848","2015","26245"
"7124","2015","26246"
"41252","2015","26247"
"35624","2015","26248"
"14712","2015","26250"
"26632","2015","26251"
"22455","2015","26253"
"39515","2015","26252"
"11226","2015","26254"
"11276","2015","26255"
"17825","2015","26256"
"20690","2015","26257"
"17337","2015","26258"
"16490","2015","26259"
"29428","2015","26260"
"10926","2015","26262"
"36480","2015","26263"
"22195","2015","26265"
"44220","2015","26266"
"41393","2015","26267"
"50810","2015","26268"
"14301","2015","26270"
"18850","2015","26271"
"33676","2015","26272"
"19073","2015","26273"
"22324","2015","26274"
"9949","2015","26275"
"40575","2015","26276"
"21713","2015","26279"
"13717","2015","26280"
"45360","2015","26281"
"17452","2015","26282"
"9385","2015","26285"
"17780","2015","26286"
"45459","2015","26287"
"45459","2015","26288"
"45459","2015","26289"
"34187","2015","26290"
"10941","2015","26292"
"11890","2015","26293"
"19047","2015","26294"
"42449","2015","26296"
"5898","2015","26297"
"21155","2015","26298"
"45186","2015","26299"
"45186","2015","26300"
"49943","2015","26301"
"17362","2015","26302"
"42469","2015","26303"
"14115","2015","26304"
"9148","2015","26305"
"42652","2015","26306"
"42407","2015","26307"
"21332","2015","26308"
"19180","2015","26310"
"29783","2015","26312"
"38860","2015","26313"
"49950","2015","26314"
"41792","2015","26315"
"41100","2015","26316"
"36461","2015","26318"
"9498","2015","26319"
"44445","2015","26324"
"14641","2015","26325"
"39383","2015","26326"
"39705","2015","26327"
"19318","2015","26329"
"35291","2015","26330"
"44195","2015","26331"
"36075","2015","26332"
"7486","2015","26333"
"32898","2015","26334"
"38265","2015","26336"
"45161","2015","26337"
"842","2015","26338"
"42609","2015","26339"
"19397","2015","26340"
"20862","2015","26341"
"8980","2015","26342"
"29845","2015","26343"
"21028","2015","26344"
"33481","2015","26345"
"28532","2015","26346"
"27918","2015","26348"
"32779","2015","26349"
"11327","2015","26350"
"41491","2015","26351"
"40955","2015","26353"
"28998","2015","26354"
"25882","2015","26356"
"22255","2015","26357"
"28510","2015","26358"
"45445","2015","26360"
"10043","2015","26361"
"27854","2015","26362"
"42521","2015","26363"
"46330","2015","26364"
"43923","2015","26366"
"33867","2015","26367"
"8500","2015","26368"
"33345","2015","26369"
"13413","2015","26370"
"22422","2015","26371"
"38853","2015","26372"
"19607","2015","26374"
"14633","2015","26376"
"7247","2015","26377"
"7247","2015","26378"
"7247","2015","26379"
"30032","2015","26380"
"7249","2015","26381"
"7249","2015","26382"
"13327","2015","26383"
"19322","2015","26384"
"20893","2015","26385"
"33863","2015","26386"
"31619","2015","26387"
"17047","2015","26389"
"47874","2015","26390"
"41106","2015","26391"
"47389","2015","26392"
"7246","2015","26393"
"41280","2015","26394"
"39426","2015","26395"
"9286","2015","26396"
"9989","2015","26397"
"11863","2015","26398"
"19109","2015","26399"
"41112","2015","26400"
"41112","2015","26401"
"41112","2015","26402"
"10155","2015","26403"
"44849","2015","26404"
"39644","2015","26405"
"44523","2015","26406"
"41862","2015","26408"
"33459","2015","26409"
"8932","2015","26410"
"42510","2015","26411"
"33889","2015","26412"
"38802","2015","26413"
"39432","2015","26415"
"9069","2015","26416"
"43049","2015","26417"
"18938","2015","26418"
"14967","2015","26419"
"34294","2015","26420"
"39715","2015","26421"
"35474","2015","26422"
"42286","2015","26423"
"35696","2015","26424"
"8977","2015","26425"
"25905","2015","26427"
"43680","2015","26428"
"15754","2015","26429"
"19427","2015","26430"
"42451","2015","26431"
"39717","2015","26432"
"15073","2015","26433"
"14923","2015","26434"
"8312","2015","26435"
"21675","2015","26437"
"36657","2015","26438"
"27353","2015","26440"
"17498","2015","26442"
"30153","2015","26443"
"40182","2015","26444"
"5883","2015","26445"
"36575","2015","26446"
"39581","2015","26447"
"19416","2015","26448"
"28548","2015","26449"
"10733","2015","26450"
"15702","2015","26452"
"41068","2015","26453"
"22143","2015","26454"
"11983","2015","26455"
"48996","2015","26456"
"8375","2015","26457"
"13988","2015","26458"
"13988","2015","26459"
"53274","2015","26460"
"45419","2015","26461"
"34201","2015","26462"
"32910","2015","26463"
"28696","2015","26464"
"14802","2015","26465"
"27989","2015","26466"
"44187","2015","26467"
"50808","2015","26468"
"33710","2015","26469"
